Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Weight (kg);70.0;Height (cm);175.0;Physical Fitness (1-10);6.0
Weight (kg);80.0;Height (cm);165.0;Physical Fitness (1-10);6.0
Weight (kg);75.0;Height (cm);170.0;Physical Fitness (1-10);6.0
Weight (kg);68.0;Height (cm);178.0;Physical Fitness (1-10);7.0
Weight (kg);72.0;Height (cm);172.0;Physical Fitness (1-10);6.0
Weight (kg);72.0;Height (cm);172.0;Physical Fitness (1-10);6.0
Weight (kg);76.0;Height (cm);168.0;Physical Fitness (1-10);6.0
Weight (kg);63.0;Height (cm);182.0;Physical Fitness (1-10);7.0
Weight (kg);67.0;Height (cm);176.0;Physical Fitness (1-10);6.0
Weight (kg);74.0;Height (cm);168.0;Physical Fitness (1-10);6.0
Weight (kg);78.0;Height (cm);164.0;Physical Fitness (1-10);6.0
Weight (kg);67.0;Height (cm);176.0;Physical Fitness (1-10);7.0
Weight (kg);71.0;Height (cm);170.0;Physical Fitness (1-10);6.0
Weight (kg);69.0;Height (cm);174.0;Physical Fitness (1-10);7.0
Weight (kg);73.0;Height (cm);168.0;Physical Fitness (1-10);6.0
Weight (kg);71.0;Height (cm);170.0;Physical Fitness (1-10);6.0
Weight (kg);75.0;Height (cm);166.0;Physical Fitness (1-10);6.0
Number of Pages;300.0;Reading Time (minutes);120.0;Enjoyment Rating (1-10);7.0
Number of Pages;400.0;Reading Time (minutes);150.0;Enjoyment Rating (1-10);6.0
Number of Pages;250.0;Reading Time (minutes);100.0;Enjoyment Rating (1-10);6.0
Number of Pages;350.0;Reading Time (minutes);130.0;Enjoyment Rating (1-10);6.0
Number of Pages;200.0;Reading Time (minutes);80.0;Enjoyment Rating (1-10);5.0
Number of Pages;300.0;Reading Time (minutes);110.0;Enjoyment Rating (1-10);5.0
Number of Pages;350.0;Reading Time (minutes);140.0;Enjoyment Rating (1-10);7.0
Number of Pages;450.0;Reading Time (minutes);170.0;Enjoyment Rating (1-10);6.0
Number of Pages;280.0;Reading Time (minutes);110.0;Enjoyment Rating (1-10);6.0
Number of Pages;380.0;Reading Time (minutes);140.0;Enjoyment Rating (1-10);6.0
Number of Pages;220.0;Reading Time (minutes);90.0;Enjoyment Rating (1-10);5.0
Number of Pages;320.0;Reading Time (minutes);120.0;Enjoyment Rating (1-10);5.0
Number of Pages;320.0;Reading Time (minutes);130.0;Enjoyment Rating (1-10);7.0
Number of Pages;420.0;Reading Time (minutes);160.0;Enjoyment Rating (1-10);6.0
Number of Pages;270.0;Reading Time (minutes);105.0;Enjoyment Rating (1-10);6.0
Number of Pages;370.0;Reading Time (minutes);135.0;Enjoyment Rating (1-10);6.0
Number of Pages;240.0;Reading Time (minutes);95.0;Enjoyment Rating (1-10);5.0
Number of Pages;340.0;Reading Time (minutes);125.0;Enjoyment Rating (1-10);5.0
Number of Pages;310.0;Reading Time (minutes);125.0;Enjoyment Rating (1-10);7.0
Number of Pages;410.0;Reading Time (minutes);155.0;Enjoyment Rating (1-10);6.0
Number of Pages;200.0;Font Size;10.0;Reading Time (minutes);40.0
Number of Pages;250.0;Font Size;8.0;Reading Time (minutes);46.0
Number of Pages;300.0;Font Size;12.0;Reading Time (minutes);60.0
Number of Pages;280.0;Font Size;10.0;Reading Time (minutes);58.0
Number of Pages;250.0;Font Size;11.0;Reading Time (minutes);50.0
Number of Pages;260.0;Font Size;9.0;Reading Time (minutes);52.0
Number of Pages;180.0;Font Size;10.0;Reading Time (minutes);36.0
Number of Pages;190.0;Font Size;8.0;Reading Time (minutes);38.0
Number of Pages;220.0;Font Size;12.0;Reading Time (minutes);44.0
Number of Pages;210.0;Font Size;11.0;Reading Time (minutes);43.0
Number of Pages;280.0;Font Size;10.0;Reading Time (minutes);56.0
Number of Pages;300.0;Font Size;8.0;Reading Time (minutes);60.0
Number of Pages;240.0;Font Size;11.0;Reading Time (minutes);48.0
Number of Pages;230.0;Font Size;10.0;Reading Time (minutes);46.0
Number of Pages;270.0;Font Size;10.0;Reading Time (minutes);54.0
Number of Pages;260.0;Font Size;12.0;Reading Time (minutes);56.0
Number of Pages;200.0;Font Size;9.0;Reading Time (minutes);40.0
Number of Pages;210.0;Font Size;8.0;Reading Time (minutes);42.0
Number of Pages;250.0;Font Size;10.0;Reading Time (minutes);50.0
Number of Pages;240.0;Font Size;11.0;Reading Time (minutes);52.0
Engine Size (cc);2000.0;Weight (kg);1200.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);2500.0;Weight (kg);1300.0;Fuel Consumption (L/100km);9.0
Engine Size (cc);2200.0;Weight (kg);1400.0;Fuel Consumption (L/100km);9.0
Engine Size (cc);2100.0;Weight (kg);1300.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);1800.0;Weight (kg);1100.0;Fuel Consumption (L/100km);7.0
Engine Size (cc);1900.0;Weight (kg);1200.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);2400.0;Weight (kg);1500.0;Fuel Consumption (L/100km);10.0
Engine Size (cc);2300.0;Weight (kg);1400.0;Fuel Consumption (L/100km);9.0
Engine Size (cc);2000.0;Weight (kg);1300.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);1900.0;Weight (kg);1200.0;Fuel Consumption (L/100km);7.0
Engine Size (cc);2500.0;Weight (kg);1600.0;Fuel Consumption (L/100km);11.0
Engine Size (cc);2400.0;Weight (kg);1500.0;Fuel Consumption (L/100km);10.0
Engine Size (cc);1900.0;Weight (kg);1200.0;Fuel Consumption (L/100km);7.0
Engine Size (cc);2000.0;Weight (kg);1300.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);2300.0;Weight (kg);1400.0;Fuel Consumption (L/100km);9.0
Engine Size (cc);2200.0;Weight (kg);1300.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);2100.0;Weight (kg);1200.0;Fuel Consumption (L/100km);8.0
Engine Size (cc);2000.0;Weight (kg);1100.0;Fuel Consumption (L/100km);7.0
Engine Size (cc);2400.0;Weight (kg);1500.0;Fuel Consumption (L/100km);10.0
Engine Size (cc);2300.0;Weight (kg);1400.0;Fuel Consumption (L/100km);9.0
Number of Rooms;3.0;Square Feet;1200.0;Rent (USD/month);2000.0
Number of Rooms;4.0;Square Feet;1000.0;Rent (USD/month);2100.0
Number of Rooms;4.0;Square Feet;1300.0;Rent (USD/month);2200.0
Number of Rooms;5.0;Square Feet;1100.0;Rent (USD/month);2300.0
Number of Rooms;2.0;Square Feet;1100.0;Rent (USD/month);1800.0
Number of Rooms;3.0;Square Feet;1000.0;Rent (USD/month);1900.0
Number of Rooms;5.0;Square Feet;1400.0;Rent (USD/month);2400.0
Number of Rooms;6.0;Square Feet;1200.0;Rent (USD/month);2500.0
Number of Rooms;3.0;Square Feet;1300.0;Rent (USD/month);2100.0
Number of Rooms;4.0;Square Feet;1200.0;Rent (USD/month);2200.0
Number of Rooms;4.0;Square Feet;1200.0;Rent (USD/month);2000.0
Number of Rooms;5.0;Square Feet;1100.0;Rent (USD/month);2100.0
Number of Rooms;2.0;Square Feet;1000.0;Rent (USD/month);1700.0
Number of Rooms;3.0;Square Feet;1100.0;Rent (USD/month);1800.0
Number of Rooms;5.0;Square Feet;1300.0;Rent (USD/month);2300.0
Number of Rooms;4.0;Square Feet;1200.0;Rent (USD/month);2200.0
Number of Rooms;3.0;Square Feet;1100.0;Rent (USD/month);1900.0
Number of Rooms;4.0;Square Feet;1000.0;Rent (USD/month);2000.0
Number of Rooms;4.0;Square Feet;1400.0;Rent (USD/month);2400.0
Number of Rooms;5.0;Square Feet;1300.0;Rent (USD/month);2500.0
Hours of Study;5.0;Difficulty Level;3.0;Exam Score;70.0
Hours of Study;6.0;Difficulty Level;4.0;Exam Score;73.0
Hours of Study;4.0;Difficulty Level;2.0;Exam Score;65.0
Hours of Study;5.0;Difficulty Level;3.0;Exam Score;68.0
Hours of Study;6.0;Difficulty Level;4.0;Exam Score;75.0
Hours of Study;7.0;Difficulty Level;5.0;Exam Score;77.0
Hours of Study;3.0;Difficulty Level;1.0;Exam Score;60.0
Hours of Study;4.0;Difficulty Level;2.0;Exam Score;63.0
Hours of Study;5.0;Difficulty Level;2.0;Exam Score;65.0
Hours of Study;6.0;Difficulty Level;3.0;Exam Score;68.0
Hours of Study;7.0;Difficulty Level;5.0;Exam Score;80.0
Hours of Study;6.0;Difficulty Level;4.0;Exam Score;77.0
Hours of Study;4.0;Difficulty Level;3.0;Exam Score;68.0
Hours of Study;5.0;Difficulty Level;4.0;Exam Score;70.0
Hours of Study;6.0;Difficulty Level;3.0;Exam Score;72.0
Hours of Study;7.0;Difficulty Level;4.0;Exam Score;75.0
Hours of Study;5.0;Difficulty Level;4.0;Exam Score;73.0
Hours of Study;6.0;Difficulty Level;5.0;Exam Score;76.0
Hours of Study;4.0;Difficulty Level;4.0;Exam Score;68.0
Hours of Study;5.0;Difficulty Level;3.0;Exam Score;70.0
Distance (miles);10.0;Weight (lbs);5.0;Delivery Time (hours);2.0
Distance (miles);15.0;Weight (lbs);3.0;Delivery Time (hours);3.0
Distance (miles);12.0;Weight (lbs);6.0;Delivery Time (hours);3.0
Distance (miles);14.0;Weight (lbs);4.0;Delivery Time (hours);3.0
Distance (miles);8.0;Weight (lbs);4.0;Delivery Time (hours);2.0
Distance (miles);10.0;Weight (lbs);5.0;Delivery Time (hours);2.0
Distance (miles);15.0;Weight (lbs);7.0;Delivery Time (hours);4.0
Distance (miles);12.0;Weight (lbs);6.0;Delivery Time (hours);3.0
Distance (miles);10.0;Weight (lbs);3.0;Delivery Time (hours);2.0
Distance (miles);12.0;Weight (lbs);4.0;Delivery Time (hours);2.0
Distance (miles);14.0;Weight (lbs);5.0;Delivery Time (hours);3.0
Distance (miles);16.0;Weight (lbs);4.0;Delivery Time (hours);3.0
Distance (miles);9.0;Weight (lbs);4.0;Delivery Time (hours);2.0
Distance (miles);11.0;Weight (lbs);5.0;Delivery Time (hours);2.0
Distance (miles);13.0;Weight (lbs);6.0;Delivery Time (hours);3.0
Distance (miles);15.0;Weight (lbs);5.0;Delivery Time (hours);3.0
Distance (miles);11.0;Weight (lbs);3.0;Delivery Time (hours);2.0
Distance (miles);13.0;Weight (lbs);4.0;Delivery Time (hours);2.0
Distance (miles);12.0;Weight (lbs);5.0;Delivery Time (hours);3.0
Distance (miles);14.0;Weight (lbs);4.0;Delivery Time (hours);3.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);25.0
Speed (mph);70.0;Weight (lbs);3500.0;Fuel Efficiency (mpg);24.0
Speed (mph);50.0;Weight (lbs);2500.0;Fuel Efficiency (mpg);28.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);26.0
Speed (mph);70.0;Weight (lbs);3500.0;Fuel Efficiency (mpg);22.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);24.0
Speed (mph);55.0;Weight (lbs);2800.0;Fuel Efficiency (mpg);26.0
Speed (mph);65.0;Weight (lbs);3200.0;Fuel Efficiency (mpg);24.0
Speed (mph);65.0;Weight (lbs);3200.0;Fuel Efficiency (mpg);23.0
Speed (mph);55.0;Weight (lbs);2800.0;Fuel Efficiency (mpg);26.0
Speed (mph);70.0;Weight (lbs);3300.0;Fuel Efficiency (mpg);21.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);24.0
Speed (mph);50.0;Weight (lbs);2700.0;Fuel Efficiency (mpg);27.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);25.0
Speed (mph);60.0;Weight (lbs);3000.0;Fuel Efficiency (mpg);25.0
Speed (mph);70.0;Weight (lbs);3500.0;Fuel Efficiency (mpg);23.0
Speed (mph);55.0;Weight (lbs);2900.0;Fuel Efficiency (mpg);26.0
Speed (mph);65.0;Weight (lbs);3300.0;Fuel Efficiency (mpg);24.0
Speed (mph);65.0;Weight (lbs);3100.0;Fuel Efficiency (mpg);24.0
Speed (mph);55.0;Weight (lbs);2700.0;Fuel Efficiency (mpg);27.0
Number of Ingredients;5.0;Prep Time (minutes);10.0;Cook Time (minutes);20.0
Number of Ingredients;6.0;Prep Time (minutes);15.0;Cook Time (minutes);25.0
Number of Ingredients;4.0;Prep Time (minutes);8.0;Cook Time (minutes);18.0
Number of Ingredients;5.0;Prep Time (minutes);12.0;Cook Time (minutes);22.0
Number of Ingredients;6.0;Prep Time (minutes);12.0;Cook Time (minutes);24.0
Number of Ingredients;7.0;Prep Time (minutes);16.0;Cook Time (minutes);28.0
Number of Ingredients;3.0;Prep Time (minutes);6.0;Cook Time (minutes);15.0
Number of Ingredients;4.0;Prep Time (minutes);10.0;Cook Time (minutes);19.0
Number of Ingredients;5.0;Prep Time (minutes);10.0;Cook Time (minutes);20.0
Number of Ingredients;6.0;Prep Time (minutes);14.0;Cook Time (minutes);24.0
Number of Ingredients;7.0;Prep Time (minutes);14.0;Cook Time (minutes);28.0
Number of Ingredients;6.0;Prep Time (minutes);12.0;Cook Time (minutes);26.0
Number of Ingredients;4.0;Prep Time (minutes);9.0;Cook Time (minutes);17.0
Number of Ingredients;5.0;Prep Time (minutes);13.0;Cook Time (minutes);21.0
Number of Ingredients;6.0;Prep Time (minutes);11.0;Cook Time (minutes);22.0
Number of Ingredients;7.0;Prep Time (minutes);15.0;Cook Time (minutes);26.0
Number of Ingredients;5.0;Prep Time (minutes);12.0;Cook Time (minutes);22.0
Number of Ingredients;6.0;Prep Time (minutes);16.0;Cook Time (minutes);26.0
Number of Ingredients;4.0;Prep Time (minutes);10.0;Cook Time (minutes);18.0
Number of Ingredients;5.0;Prep Time (minutes);14.0;Cook Time (minutes);22.0
Number of Exercises;10.0;Exercise Duration (minutes);30.0;Workout Intensity;6.0
Number of Exercises;12.0;Exercise Duration (minutes);25.0;Workout Intensity;6.0
Number of Exercises;8.0;Exercise Duration (minutes);20.0;Workout Intensity;5.0
Number of Exercises;10.0;Exercise Duration (minutes);25.0;Workout Intensity;6.0
Number of Exercises;12.0;Exercise Duration (minutes);35.0;Workout Intensity;7.0
Number of Exercises;14.0;Exercise Duration (minutes);30.0;Workout Intensity;7.0
Number of Exercises;6.0;Exercise Duration (minutes);15.0;Workout Intensity;4.0
Number of Exercises;8.0;Exercise Duration (minutes);20.0;Workout Intensity;5.0
Number of Exercises;10.0;Exercise Duration (minutes);30.0;Workout Intensity;6.0
Number of Exercises;11.0;Exercise Duration (minutes);28.0;Workout Intensity;6.0
Number of Exercises;14.0;Exercise Duration (minutes);30.0;Workout Intensity;7.0
Number of Exercises;12.0;Exercise Duration (minutes);25.0;Workout Intensity;6.0
Number of Exercises;9.0;Exercise Duration (minutes);22.0;Workout Intensity;5.0
Number of Exercises;11.0;Exercise Duration (minutes);27.0;Workout Intensity;6.0
Number of Exercises;11.0;Exercise Duration (minutes);28.0;Workout Intensity;6.0
Number of Exercises;13.0;Exercise Duration (minutes);32.0;Workout Intensity;7.0
Number of Exercises;10.0;Exercise Duration (minutes);25.0;Workout Intensity;5.0
Number of Exercises;12.0;Exercise Duration (minutes);30.0;Workout Intensity;6.0
Number of Exercises;8.0;Exercise Duration (minutes);20.0;Workout Intensity;5.0
Number of Exercises;10.0;Exercise Duration (minutes);25.0;Workout Intensity;6.0
Number of Players;4.0;Game Duration (minutes);60.0;Fun Level;8.0
Number of Players;6.0;Game Duration (minutes);50.0;Fun Level;8.0
Number of Players;3.0;Game Duration (minutes);50.0;Fun Level;7.0
Number of Players;5.0;Game Duration (minutes);45.0;Fun Level;7.0
Number of Players;6.0;Game Duration (minutes);70.0;Fun Level;9.0
Number of Players;8.0;Game Duration (minutes);60.0;Fun Level;9.0
Number of Players;2.0;Game Duration (minutes);40.0;Fun Level;6.0
Number of Players;4.0;Game Duration (minutes);50.0;Fun Level;7.0
Number of Players;5.0;Game Duration (minutes);60.0;Fun Level;8.0
Number of Players;7.0;Game Duration (minutes);55.0;Fun Level;8.0
Number of Players;7.0;Game Duration (minutes);65.0;Fun Level;9.0
Number of Players;5.0;Game Duration (minutes);55.0;Fun Level;8.0
Number of Players;4.0;Game Duration (minutes);55.0;Fun Level;7.0
Number of Players;6.0;Game Duration (minutes);50.0;Fun Level;7.0
Number of Players;6.0;Game Duration (minutes);65.0;Fun Level;8.0
Number of Players;8.0;Game Duration (minutes);60.0;Fun Level;8.0
Number of Players;5.0;Game Duration (minutes);55.0;Fun Level;7.0
Number of Players;7.0;Game Duration (minutes);50.0;Fun Level;7.0
Number of Players;3.0;Game Duration (minutes);45.0;Fun Level;6.0
Number of Players;5.0;Game Duration (minutes);50.0;Fun Level;7.0
Number of Ingredients;5.0;Cooking Time (minutes);30.0;Taste Rating;7.0
Number of Ingredients;6.0;Cooking Time (minutes);25.0;Taste Rating;7.0
Number of Ingredients;4.0;Cooking Time (minutes);20.0;Taste Rating;6.0
Number of Ingredients;5.0;Cooking Time (minutes);25.0;Taste Rating;6.0
Number of Ingredients;6.0;Cooking Time (minutes);35.0;Taste Rating;8.0
Number of Ingredients;7.0;Cooking Time (minutes);30.0;Taste Rating;8.0
Number of Ingredients;3.0;Cooking Time (minutes);15.0;Taste Rating;5.0
Number of Ingredients;4.0;Cooking Time (minutes);20.0;Taste Rating;5.0
Number of Ingredients;5.0;Cooking Time (minutes);30.0;Taste Rating;7.0
Number of Ingredients;6.0;Cooking Time (minutes);28.0;Taste Rating;7.0
Number of Ingredients;7.0;Cooking Time (minutes);32.0;Taste Rating;8.0
Number of Ingredients;6.0;Cooking Time (minutes);27.0;Taste Rating;7.0
Number of Ingredients;4.0;Cooking Time (minutes);22.0;Taste Rating;6.0
Number of Ingredients;5.0;Cooking Time (minutes);27.0;Taste Rating;6.0
Number of Ingredients;6.0;Cooking Time (minutes);30.0;Taste Rating;7.0
Number of Ingredients;8.0;Cooking Time (minutes);25.0;Taste Rating;7.0
Number of Ingredients;5.0;Cooking Time (minutes);28.0;Taste Rating;6.0
Number of Ingredients;7.0;Cooking Time (minutes);23.0;Taste Rating;6.0
Number of Ingredients;4.0;Cooking Time (minutes);20.0;Taste Rating;5.0
Number of Ingredients;6.0;Cooking Time (minutes);25.0;Taste Rating;6.0
Engine Power (hp);150.0;Weight (kg);1200.0;Speed (km/h);120.0
Engine Power (hp);200.0;Weight (kg);1400.0;Speed (km/h);140.0
Engine Power (hp);220.0;Weight (kg);1300.0;Speed (km/h);135.0
Engine Power (hp);250.0;Weight (kg);1500.0;Speed (km/h);150.0
Engine Power (hp);180.0;Weight (kg);1100.0;Speed (km/h);115.0
Engine Power (hp);210.0;Weight (kg);1300.0;Speed (km/h);125.0
Engine Power (hp);160.0;Weight (kg);1250.0;Speed (km/h);110.0
Engine Power (hp);190.0;Weight (kg);1450.0;Speed (km/h);120.0
Engine Power (hp);200.0;Weight (kg);1000.0;Speed (km/h);130.0
Engine Power (hp);230.0;Weight (kg);1200.0;Speed (km/h);140.0
Engine Power (hp);170.0;Weight (kg);1300.0;Speed (km/h);115.0
Engine Power (hp);220.0;Weight (kg);1400.0;Speed (km/h);130.0
Engine Power (hp);240.0;Weight (kg);1500.0;Speed (km/h);150.0
Engine Power (hp);260.0;Weight (kg);1600.0;Speed (km/h);160.0
Engine Power (hp);190.0;Weight (kg);1150.0;Speed (km/h);120.0
Engine Power (hp);210.0;Weight (kg);1350.0;Speed (km/h);130.0
Engine Power (hp);230.0;Weight (kg);1400.0;Speed (km/h);145.0
Engine Power (hp);250.0;Weight (kg);1500.0;Speed (km/h);155.0
Engine Power (hp);200.0;Weight (kg);1200.0;Speed (km/h);125.0
Engine Power (hp);240.0;Weight (kg);1400.0;Speed (km/h);140.0
Study Time (hours);5.0;Difficulty Level (1-10);4.0;Exam Score (points);70.0
Study Time (hours);7.0;Difficulty Level (1-10);5.0;Exam Score (points);75.0
Study Time (hours);8.0;Difficulty Level (1-10);3.0;Exam Score (points);80.0
Study Time (hours);10.0;Difficulty Level (1-10);4.0;Exam Score (points);85.0
Study Time (hours);6.0;Difficulty Level (1-10);5.0;Exam Score (points);72.0
Study Time (hours);9.0;Difficulty Level (1-10);6.0;Exam Score (points);80.0
Study Time (hours);4.0;Difficulty Level (1-10);2.0;Exam Score (points);65.0
Study Time (hours);6.0;Difficulty Level (1-10);3.0;Exam Score (points);70.0
Study Time (hours);10.0;Difficulty Level (1-10);4.0;Exam Score (points);85.0
Study Time (hours);12.0;Difficulty Level (1-10);5.0;Exam Score (points);90.0
Study Time (hours);7.0;Difficulty Level (1-10);6.0;Exam Score (points);75.0
Study Time (hours);9.0;Difficulty Level (1-10);7.0;Exam Score (points);80.0
Study Time (hours);9.0;Difficulty Level (1-10);2.0;Exam Score (points);82.0
Study Time (hours);11.0;Difficulty Level (1-10);3.0;Exam Score (points);87.0
Study Time (hours);5.0;Difficulty Level (1-10);3.0;Exam Score (points);68.0
Study Time (hours);7.0;Difficulty Level (1-10);4.0;Exam Score (points);73.0
Study Time (hours);6.0;Difficulty Level (1-10);4.0;Exam Score (points);71.0
Study Time (hours);8.0;Difficulty Level (1-10);5.0;Exam Score (points);76.0
Study Time (hours);11.0;Difficulty Level (1-10);5.0;Exam Score (points);88.0
Study Time (hours);13.0;Difficulty Level (1-10);6.0;Exam Score (points);92.0
Number of Rooms;3.0;Distance to City (km);10.0;House Price (k$);250.0
Number of Rooms;4.0;Distance to City (km);12.0;House Price (k$);270.0
Number of Rooms;4.0;Distance to City (km);8.0;House Price (k$);300.0
Number of Rooms;5.0;Distance to City (km);10.0;House Price (k$);320.0
Number of Rooms;2.0;Distance to City (km);15.0;House Price (k$);200.0
Number of Rooms;3.0;Distance to City (km);17.0;House Price (k$);220.0
Number of Rooms;5.0;Distance to City (km);5.0;House Price (k$);350.0
Number of Rooms;6.0;Distance to City (km);7.0;House Price (k$);370.0
Number of Rooms;3.0;Distance to City (km);20.0;House Price (k$);230.0
Number of Rooms;4.0;Distance to City (km);22.0;House Price (k$);250.0
