Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Price,130.0,Size,9.0,Quality,65.0,18,14
Price,100.0,Size,5.0,Quality,79.0,18,15
Price,90.0,Size,6.0,Quality,81.0,18,16
Price,95.0,Size,4.0,Quality,83.0,18,17
Price,85.0,Size,5.0,Quality,85.0,18,18
Price,85.0,Size,3.0,Quality,86.0,18,19
Price,75.0,Size,4.0,Quality,88.0,18,20
Screen Size (inches),6.5,Battery Capacity (mAh),4000,Battery Life (hours),24.0,3,21
Screen Size (inches),7.0,Battery Capacity (mAh),3500,Battery Life (hours),20.0,3,22
Screen Size (inches),6.0,Battery Capacity (mAh),5000,Battery Life (hours),25.0,3,23
Screen Size (inches),6.5,Battery Capacity (mAh),4000,Battery Life (hours),22.0,3,24
Screen Size (inches),7.0,Battery Capacity (mAh),3000,Battery Life (hours),18.0,3,25
Screen Size (inches),6.5,Battery Capacity (mAh),3500,Battery Life (hours),20.0,3,26
Screen Size (inches),6.5,Battery Capacity (mAh),4500,Battery Life (hours),26.0,3,27
Screen Size (inches),7.0,Battery Capacity (mAh),4000,Battery Life (hours),24.0,3,28
Screen Size (inches),7.0,Battery Capacity (mAh),3500,Battery Life (hours),20.0,3,29
Screen Size (inches),6.0,Battery Capacity (mAh),5000,Battery Life (hours),25.0,3,30
Screen Size (inches),6.0,Battery Capacity (mAh),4000,Battery Life (hours),22.0,3,31
Screen Size (inches),6.5,Battery Capacity (mAh),3500,Battery Life (hours),20.0,3,32
Screen Size (inches),6.5,Battery Capacity (mAh),5000,Battery Life (hours),27.0,3,33
Screen Size (inches),7.0,Battery Capacity (mAh),4500,Battery Life (hours),25.0,3,34
Screen Size (inches),7.0,Battery Capacity (mAh),4000,Battery Life (hours),24.0,3,35
Screen Size (inches),6.5,Battery Capacity (mAh),4500,Battery Life (hours),26.0,3,36
Screen Size (inches),6.0,Battery Capacity (mAh),4500,Battery Life (hours),24.0,3,37
Screen Size (inches),6.5,Battery Capacity (mAh),4000,Battery Life (hours),22.0,3,38
Screen Size (inches),6.5,Battery Capacity (mAh),3500,Battery Life (hours),20.0,3,39
Screen Size (inches),7.0,Battery Capacity (mAh),3000,Battery Life (hours),18.0,3,40
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,21
Temperature (°C),30.0,Humidity (%),70,Comfort Level,5.0,17,22
Temperature (°C),30.0,Humidity (%),70,Comfort Level,5.0,17,23
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,24
Temperature (°C),22.0,Humidity (%),50,Comfort Level,8.0,17,25
Temperature (°C),28.0,Humidity (%),65,Comfort Level,6.0,17,26
Temperature (°C),28.0,Humidity (%),65,Comfort Level,6.0,17,27
Temperature (°C),22.0,Humidity (%),50,Comfort Level,8.0,17,28
Temperature (°C),20.0,Humidity (%),40,Comfort Level,9.0,17,29
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,30
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,31
Temperature (°C),20.0,Humidity (%),40,Comfort Level,9.0,17,32
Temperature (°C),28.0,Humidity (%),65,Comfort Level,6.0,17,33
Temperature (°C),22.0,Humidity (%),50,Comfort Level,8.0,17,34
Temperature (°C),30.0,Humidity (%),70,Comfort Level,5.0,17,35
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,36
Temperature (°C),22.0,Humidity (%),50,Comfort Level,8.0,17,37
Temperature (°C),28.0,Humidity (%),65,Comfort Level,6.0,17,38
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,39
Temperature (°C),20.0,Humidity (%),40,Comfort Level,9.0,17,40
Coffee Strength (scale 1-10),8.0,Caffeine Content (mg),100,Energy Boost (scale 1-10),7.0,19,1
Coffee Strength (scale 1-10),6.0,Caffeine Content (mg),120,Energy Boost (scale 1-10),6.0,19,2
Coffee Strength (scale 1-10),6.0,Caffeine Content (mg),120,Energy Boost (scale 1-10),6.0,19,3
Coffee Strength (scale 1-10),8.0,Caffeine Content (mg),100,Energy Boost (scale 1-10),7.0,19,4
Coffee Strength (scale 1-10),10.0,Caffeine Content (mg),90,Energy Boost (scale 1-10),7.0,19,5
Coffee Strength (scale 1-10),7.0,Caffeine Content (mg),110,Energy Boost (scale 1-10),6.0,19,6
Coffee Strength (scale 1-10),7.0,Caffeine Content (mg),110,Energy Boost (scale 1-10),6.0,19,7
Coffee Strength (scale 1-10),10.0,Caffeine Content (mg),90,Energy Boost (scale 1-10),7.0,19,8
Coffee Strength (scale 1-10),9.0,Caffeine Content (mg),80,Energy Boost (scale 1-10),6.0,19,9
Coffee Strength (scale 1-10),8.0,Caffeine Content (mg),95,Energy Boost (scale 1-10),6.5,19,10
Coffee Strength (scale 1-10),8.0,Caffeine Content (mg),95,Energy Boost (scale 1-10),6.5,19,11
Coffee Strength (scale 1-10),9.0,Caffeine Content (mg),80,Energy Boost (scale 1-10),6.0,19,12
Coffee Strength (scale 1-10),6.0,Caffeine Content (mg),125,Energy Boost (scale 1-10),5.5,19,13
Coffee Strength (scale 1-10),7.0,Caffeine Content (mg),110,Energy Boost (scale 1-10),6.0,19,14
Coffee Strength (scale 1-10),7.0,Caffeine Content (mg),110,Energy Boost (scale 1-10),6.0,19,15
Coffee Strength (scale 1-10),6.0,Caffeine Content (mg),125,Energy Boost (scale 1-10),5.5,19,16
Coffee Strength (scale 1-10),10.0,Caffeine Content (mg),90,Energy Boost (scale 1-10),7.0,19,17
Coffee Strength (scale 1-10),9.0,Caffeine Content (mg),80,Energy Boost (scale 1-10),6.0,19,18
Coffee Strength (scale 1-10),8.0,Caffeine Content (mg),100,Energy Boost (scale 1-10),7.0,19,19
Coffee Strength (scale 1-10),6.0,Caffeine Content (mg),120,Energy Boost (scale 1-10),6.0,19,20
Weight (kg),70.0,Height (cm),170.0,BMI,24.9,15,21
Weight (kg),80.0,Height (cm),180.0,BMI,24.7,15,22
Weight (kg),65.0,Height (cm),160.0,BMI,26.0,15,23
Weight (kg),70.0,Height (cm),170.0,BMI,24.9,15,24
Weight (kg),85.0,Height (cm),175.0,BMI,28.0,15,25
Weight (kg),75.0,Height (cm),170.0,BMI,25.9,15,26
Weight (kg),60.0,Height (cm),165.0,BMI,22.0,15,27
Weight (kg),55.0,Height (cm),160.0,BMI,21.9,15,28
Weight (kg),90.0,Height (cm),180.0,BMI,27.8,15,29
Weight (kg),85.0,Height (cm),175.0,BMI,28.0,15,30
Weight (kg),75.0,Height (cm),165.0,BMI,27.5,15,31
Weight (kg),70.0,Height (cm),160.0,BMI,27.3,15,32
Weight (kg),68.0,Height (cm),172.0,BMI,22.8,15,33
Weight (kg),65.0,Height (cm),170.0,BMI,22.6,15,34
Weight (kg),82.0,Height (cm),178.0,BMI,26.2,15,35
Weight (kg),80.0,Height (cm),175.0,BMI,26.1,15,36
Weight (kg),63.0,Height (cm),163.0,BMI,23.8,15,37
Weight (kg),60.0,Height (cm),160.0,BMI,23.4,15,38
Weight (kg),72.0,Height (cm),172.0,BMI,24.3,15,39
Weight (kg),70.0,Height (cm),170.0,BMI,24.9,15,40
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,1
Distance (km),120.0,Time (hours),3.0,Speed (km/h),40.0,20,2
Distance (km),80.0,Time (hours),1.0,Speed (km/h),80.0,20,3
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,4
Distance (km),60.0,Time (hours),1.5,Speed (km/h),40.0,20,5
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,6
Distance (km),150.0,Time (hours),3.0,Speed (km/h),50.0,20,7
Distance (km),120.0,Time (hours),2.0,Speed (km/h),60.0,20,8
Distance (km),90.0,Time (hours),1.8,Speed (km/h),50.0,20,9
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,10
Distance (km),120.0,Time (hours),3.0,Speed (km/h),40.0,20,11
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,12
Distance (km),70.0,Time (hours),1.4,Speed (km/h),50.0,20,13
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,14
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,15
Distance (km),110.0,Time (hours),2.2,Speed (km/h),50.0,20,16
Distance (km),80.0,Time (hours),1.6,Speed (km/h),50.0,20,17
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,18
Distance (km),140.0,Time (hours),3.5,Speed (km/h),40.0,20,19
Distance (km),100.0,Time (hours),2.0,Speed (km/h),50.0,20,20
Time Spent Studying (hours),5.0,Number of Breaks,2.0,Exam points,80.0,21,1
Time Spent Studying (hours),4.0,Number of Breaks,1.0,Exam points,85.0,21,2
Time Spent Studying (hours),6.0,Number of Breaks,3.0,Exam points,70.0,21,3
Time Spent Studying (hours),7.0,Number of Breaks,2.0,Exam points,80.0,21,4
Time Spent Studying (hours),4.0,Number of Breaks,1.0,Exam points,85.0,21,5
Time Spent Studying (hours),5.0,Number of Breaks,2.0,Exam points,80.0,21,6
Time Spent Studying (hours),3.0,Number of Breaks,2.0,Exam points,75.0,21,7
Time Spent Studying (hours),4.0,Number of Breaks,1.0,Exam points,85.0,21,8
Time Spent Studying (hours),7.0,Number of Breaks,2.0,Exam points,85.0,21,9
Time Spent Studying (hours),6.0,Number of Breaks,3.0,Exam points,75.0,21,10
Time Spent Studying (hours),5.0,Number of Breaks,1.0,Exam points,90.0,21,11
Time Spent Studying (hours),4.0,Number of Breaks,2.0,Exam points,80.0,21,12
Time Spent Studying (hours),6.0,Number of Breaks,2.0,Exam points,85.0,21,13
Time Spent Studying (hours),5.0,Number of Breaks,1.0,Exam points,90.0,21,14
Time Spent Studying (hours),4.0,Number of Breaks,3.0,Exam points,70.0,21,15
Time Spent Studying (hours),5.0,Number of Breaks,2.0,Exam points,80.0,21,16
Time Spent Studying (hours),7.0,Number of Breaks,1.0,Exam points,90.0,21,17
Time Spent Studying (hours),6.0,Number of Breaks,2.0,Exam points,85.0,21,18
Time Spent Studying (hours),3.0,Number of Breaks,1.0,Exam points,80.0,21,19
Time Spent Studying (hours),4.0,Number of Breaks,2.0,Exam points,75.0,21,20
Exercise Time (minutes),30.0,Intensity (1-10),5.0,Calories Burned,150.0,22,1
Exercise Time (minutes),40.0,Intensity (1-10),6.0,Calories Burned,180.0,22,2
Exercise Time (minutes),20.0,Intensity (1-10),4.0,Calories Burned,100.0,22,3
Exercise Time (minutes),30.0,Intensity (1-10),5.0,Calories Burned,150.0,22,4
Exercise Time (minutes),45.0,Intensity (1-10),7.0,Calories Burned,210.0,22,5
Exercise Time (minutes),30.0,Intensity (1-10),6.0,Calories Burned,180.0,22,6
Exercise Time (minutes),60.0,Intensity (1-10),8.0,Calories Burned,240.0,22,7
Exercise Time (minutes),45.0,Intensity (1-10),7.0,Calories Burned,210.0,22,8
Exercise Time (minutes),30.0,Intensity (1-10),6.0,Calories Burned,180.0,22,9
Exercise Time (minutes),20.0,Intensity (1-10),5.0,Calories Burned,120.0,22,10
Exercise Time (minutes),40.0,Intensity (1-10),6.0,Calories Burned,180.0,22,11
Exercise Time (minutes),30.0,Intensity (1-10),5.0,Calories Burned,150.0,22,12
Exercise Time (minutes),25.0,Intensity (1-10),5.0,Calories Burned,125.0,22,13
Exercise Time (minutes),35.0,Intensity (1-10),6.0,Calories Burned,175.0,22,14
Exercise Time (minutes),50.0,Intensity (1-10),7.0,Calories Burned,200.0,22,15
Exercise Time (minutes),40.0,Intensity (1-10),6.0,Calories Burned,180.0,22,16
Exercise Time (minutes),30.0,Intensity (1-10),4.0,Calories Burned,120.0,22,17
Exercise Time (minutes),40.0,Intensity (1-10),5.0,Calories Burned,160.0,22,18
Exercise Time (minutes),60.0,Intensity (1-10),6.0,Calories Burned,180.0,22,19
Exercise Time (minutes),50.0,Intensity (1-10),5.0,Calories Burned,150.0,22,20
Number of Ingredients,5.0,Prep Time (minutes),10.0,Cooking Time (minutes),20.0,23,1
Number of Ingredients,10.0,Prep Time (minutes),20.0,Cooking Time (minutes),15.0,23,2
Number of Ingredients,8.0,Prep Time (minutes),15.0,Cooking Time (minutes),18.0,23,3
Number of Ingredients,12.0,Prep Time (minutes),25.0,Cooking Time (minutes),10.0,23,4
Number of Ingredients,3.0,Prep Time (minutes),5.0,Cooking Time (minutes),15.0,23,5
Number of Ingredients,6.0,Prep Time (minutes),10.0,Cooking Time (minutes),10.0,23,6
Number of Ingredients,10.0,Prep Time (minutes),20.0,Cooking Time (minutes),10.0,23,7
Number of Ingredients,8.0,Prep Time (minutes),15.0,Cooking Time (minutes),12.0,23,8
Number of Ingredients,7.0,Prep Time (minutes),12.0,Cooking Time (minutes),16.0,23,9
Number of Ingredients,9.0,Prep Time (minutes),18.0,Cooking Time (minutes),12.0,23,10
Number of Ingredients,4.0,Prep Time (minutes),8.0,Cooking Time (minutes),14.0,23,11
Number of Ingredients,6.0,Prep Time (minutes),10.0,Cooking Time (minutes),12.0,23,12
Number of Ingredients,6.0,Prep Time (minutes),10.0,Cooking Time (minutes),13.0,23,13
Number of Ingredients,10.0,Prep Time (minutes),20.0,Cooking Time (minutes),10.0,23,14
Number of Ingredients,9.0,Prep Time (minutes),18.0,Cooking Time (minutes),12.0,23,15
Number of Ingredients,12.0,Prep Time (minutes),25.0,Cooking Time (minutes),10.0,23,16
Number of Ingredients,5.0,Prep Time (minutes),10.0,Cooking Time (minutes),15.0,23,17
Number of Ingredients,7.0,Prep Time (minutes),14.0,Cooking Time (minutes),13.0,23,18
Number of Ingredients,12.0,Prep Time (minutes),25.0,Cooking Time (minutes),10.0,23,19
Number of Ingredients,10.0,Prep Time (minutes),20.0,Cooking Time (minutes),12.0,23,20
Shoe Weight,200.0,Brand Popularity,8.0,Comfort Rating,8.0,24,1
Shoe Weight,250.0,Brand Popularity,9.0,Comfort Rating,7.5,24,2
Shoe Weight,220.0,Brand Popularity,7.0,Comfort Rating,7.8,24,3
Shoe Weight,240.0,Brand Popularity,10.0,Comfort Rating,7.7,24,4
Shoe Weight,180.0,Brand Popularity,9.0,Comfort Rating,8.2,24,5
Shoe Weight,260.0,Brand Popularity,6.0,Comfort Rating,7.3,24,6
Shoe Weight,210.0,Brand Popularity,10.0,Comfort Rating,8.1,24,7
Shoe Weight,230.0,Brand Popularity,8.0,Comfort Rating,7.6,24,8
Shoe Weight,190.0,Brand Popularity,8.0,Comfort Rating,8.3,24,9
Shoe Weight,250.0,Brand Popularity,7.0,Comfort Rating,7.4,24,10
Shoe Weight,230.0,Brand Popularity,9.0,Comfort Rating,7.9,24,11
Shoe Weight,220.0,Brand Popularity,10.0,Comfort Rating,7.8,24,12
Shoe Weight,200.0,Brand Popularity,7.0,Comfort Rating,8.0,24,13
Shoe Weight,240.0,Brand Popularity,8.0,Comfort Rating,7.6,24,14
Shoe Weight,190.0,Brand Popularity,10.0,Comfort Rating,8.4,24,15
Shoe Weight,260.0,Brand Popularity,6.0,Comfort Rating,7.2,24,16
Shoe Weight,220.0,Brand Popularity,8.0,Comfort Rating,8.1,24,17
Shoe Weight,210.0,Brand Popularity,9.0,Comfort Rating,7.9,24,18
Shoe Weight,240.0,Brand Popularity,7.0,Comfort Rating,7.7,24,19
Shoe Weight,200.0,Brand Popularity,10.0,Comfort Rating,8.2,24,20
Car Speed (mph),60.0,Fuel Efficiency (mpg),30.0,Time to Destination (hours),2.0,25,1
Car Speed (mph),40.0,Fuel Efficiency (mpg),35.0,Time to Destination (hours),3.0,25,2
Car Speed (mph),70.0,Fuel Efficiency (mpg),25.0,Time to Destination (hours),1.5,25,3
Car Speed (mph),50.0,Fuel Efficiency (mpg),30.0,Time to Destination (hours),2.5,25,4
Car Speed (mph),80.0,Fuel Efficiency (mpg),20.0,Time to Destination (hours),1.0,25,5
Car Speed (mph),60.0,Fuel Efficiency (mpg),25.0,Time to Destination (hours),2.0,25,6
Car Speed (mph),90.0,Fuel Efficiency (mpg),15.0,Time to Destination (hours),0.8,25,7
Car Speed (mph),70.0,Fuel Efficiency (mpg),20.0,Time to Destination (hours),1.5,25,8
Car Speed (mph),100.0,Fuel Efficiency (mpg),10.0,Time to Destination (hours),0.6,25,9
Car Speed (mph),80.0,Fuel Efficiency (mpg),15.0,Time to Destination (hours),1.0,25,10
Car Speed (mph),65.0,Fuel Efficiency (mpg),28.0,Time to Destination (hours),1.8,25,11
Car Speed (mph),55.0,Fuel Efficiency (mpg),32.0,Time to Destination (hours),2.2,25,12
Car Speed (mph),75.0,Fuel Efficiency (mpg),22.0,Time to Destination (hours),1.3,25,13
Car Speed (mph),65.0,Fuel Efficiency (mpg),26.0,Time to Destination (hours),1.7,25,14
Car Speed (mph),85.0,Fuel Efficiency (mpg),18.0,Time to Destination (hours),1.0,25,15
Car Speed (mph),75.0,Fuel Efficiency (mpg),20.0,Time to Destination (hours),1.4,25,16
Car Speed (mph),95.0,Fuel Efficiency (mpg),12.0,Time to Destination (hours),0.7,25,17
Car Speed (mph),85.0,Fuel Efficiency (mpg),16.0,Time to Destination (hours),1.1,25,18
Car Speed (mph),110.0,Fuel Efficiency (mpg),8.0,Time to Destination (hours),0.5,25,19
Car Speed (mph),95.0,Fuel Efficiency (mpg),14.0,Time to Destination (hours),0.9,25,20
Tree Height (ft),40.0,Tree Diameter (in),10.0,Shade Area (sq ft),120.0,26,1
Tree Height (ft),30.0,Tree Diameter (in),12.0,Shade Area (sq ft),90.0,26,2
Tree Height (ft),50.0,Tree Diameter (in),8.0,Shade Area (sq ft),150.0,26,3
Tree Height (ft),40.0,Tree Diameter (in),10.0,Shade Area (sq ft),120.0,26,4
Tree Height (ft),60.0,Tree Diameter (in),6.0,Shade Area (sq ft),180.0,26,5
Tree Height (ft),50.0,Tree Diameter (in),8.0,Shade Area (sq ft),150.0,26,6
Tree Height (ft),70.0,Tree Diameter (in),5.0,Shade Area (sq ft),210.0,26,7
Tree Height (ft),60.0,Tree Diameter (in),6.0,Shade Area (sq ft),180.0,26,8
Tree Height (ft),80.0,Tree Diameter (in),4.0,Shade Area (sq ft),240.0,26,9
Tree Height (ft),70.0,Tree Diameter (in),5.0,Shade Area (sq ft),210.0,26,10
Tree Height (ft),45.0,Tree Diameter (in),11.0,Shade Area (sq ft),130.0,26,11
Tree Height (ft),35.0,Tree Diameter (in),13.0,Shade Area (sq ft),100.0,26,12
Tree Height (ft),55.0,Tree Diameter (in),9.0,Shade Area (sq ft),160.0,26,13
Tree Height (ft),45.0,Tree Diameter (in),11.0,Shade Area (sq ft),130.0,26,14
Tree Height (ft),65.0,Tree Diameter (in),7.0,Shade Area (sq ft),190.0,26,15
Tree Height (ft),55.0,Tree Diameter (in),9.0,Shade Area (sq ft),160.0,26,16
Tree Height (ft),75.0,Tree Diameter (in),6.0,Shade Area (sq ft),220.0,26,17
Tree Height (ft),65.0,Tree Diameter (in),7.0,Shade Area (sq ft),190.0,26,18
Tree Height (ft),85.0,Tree Diameter (in),5.0,Shade Area (sq ft),250.0,26,19
Tree Height (ft),75.0,Tree Diameter (in),6.0,Shade Area (sq ft),220.0,26,20
Phone Battery Capacity (mAh),3000.0,Phone Weight (g),150.0,Battery Life (hours),8.0,3,41
Phone Battery Capacity (mAh),2500.0,Phone Weight (g),160.0,Battery Life (hours),7.0,3,42
Phone Battery Capacity (mAh),4000.0,Phone Weight (g),140.0,Battery Life (hours),10.0,3,43
Phone Battery Capacity (mAh),3500.0,Phone Weight (g),150.0,Battery Life (hours),9.0,3,44
Phone Battery Capacity (mAh),5000.0,Phone Weight (g),130.0,Battery Life (hours),12.0,3,45
Phone Battery Capacity (mAh),4500.0,Phone Weight (g),140.0,Battery Life (hours),11.0,3,46
Phone Battery Capacity (mAh),6000.0,Phone Weight (g),120.0,Battery Life (hours),14.0,3,47
Phone Battery Capacity (mAh),5500.0,Phone Weight (g),130.0,Battery Life (hours),13.0,3,48
Phone Battery Capacity (mAh),7000.0,Phone Weight (g),110.0,Battery Life (hours),16.0,3,49
Phone Battery Capacity (mAh),6500.0,Phone Weight (g),120.0,Battery Life (hours),15.0,3,50
Phone Battery Capacity (mAh),3500.0,Phone Weight (g),155.0,Battery Life (hours),8.5,3,51
Phone Battery Capacity (mAh),3000.0,Phone Weight (g),165.0,Battery Life (hours),8.0,3,52
Phone Battery Capacity (mAh),4500.0,Phone Weight (g),145.0,Battery Life (hours),10.5,3,53
Phone Battery Capacity (mAh),4000.0,Phone Weight (g),155.0,Battery Life (hours),10.0,3,54
Phone Battery Capacity (mAh),5500.0,Phone Weight (g),135.0,Battery Life (hours),12.5,3,55
Phone Battery Capacity (mAh),5000.0,Phone Weight (g),145.0,Battery Life (hours),12.0,3,56
Phone Battery Capacity (mAh),6500.0,Phone Weight (g),125.0,Battery Life (hours),14.5,3,57
Phone Battery Capacity (mAh),6000.0,Phone Weight (g),135.0,Battery Life (hours),14.0,3,58
Phone Battery Capacity (mAh),7500.0,Phone Weight (g),115.0,Battery Life (hours),16.5,3,59
Phone Battery Capacity (mAh),7000.0,Phone Weight (g),125.0,Battery Life (hours),16.0,3,60
Shirt Thickness (mm),2.0,Shirt Weight (g),150.0,Warmth Rating (1-10),7.0,27,1
Shirt Thickness (mm),1.0,Shirt Weight (g),160.0,Warmth Rating (1-10),5.0,27,2
Shirt Thickness (mm),3.0,Shirt Weight (g),140.0,Warmth Rating (1-10),8.0,27,3
Shirt Thickness (mm),2.0,Shirt Weight (g),150.0,Warmth Rating (1-10),7.0,27,4
Shirt Thickness (mm),4.0,Shirt Weight (g),130.0,Warmth Rating (1-10),9.0,27,5
Shirt Thickness (mm),3.0,Shirt Weight (g),140.0,Warmth Rating (1-10),8.0,27,6
Shirt Thickness (mm),5.0,Shirt Weight (g),120.0,Warmth Rating (1-10),10.0,27,7
Shirt Thickness (mm),4.0,Shirt Weight (g),130.0,Warmth Rating (1-10),9.0,27,8
Shirt Thickness (mm),6.0,Shirt Weight (g),110.0,Warmth Rating (1-10),11.0,27,9
Shirt Thickness (mm),5.0,Shirt Weight (g),120.0,Warmth Rating (1-10),10.0,27,10
Shirt Thickness (mm),2.5,Shirt Weight (g),155.0,Warmth Rating (1-10),7.5,27,11
Shirt Thickness (mm),1.5,Shirt Weight (g),165.0,Warmth Rating (1-10),6.5,27,12
Shirt Thickness (mm),3.5,Shirt Weight (g),145.0,Warmth Rating (1-10),8.5,27,13
Shirt Thickness (mm),2.5,Shirt Weight (g),155.0,Warmth Rating (1-10),7.5,27,14
Shirt Thickness (mm),4.5,Shirt Weight (g),135.0,Warmth Rating (1-10),9.5,27,15
Shirt Thickness (mm),3.5,Shirt Weight (g),145.0,Warmth Rating (1-10),8.5,27,16
Shirt Thickness (mm),5.5,Shirt Weight (g),125.0,Warmth Rating (1-10),10.5,27,17
Shirt Thickness (mm),4.5,Shirt Weight (g),135.0,Warmth Rating (1-10),9.5,27,18
Shirt Thickness (mm),6.5,Shirt Weight (g),115.0,Warmth Rating (1-10),11.5,27,19
Shirt Thickness (mm),5.5,Shirt Weight (g),125.0,Warmth Rating (1-10),10.5,27,20
Runner Speed (mph),6.0,Runner Weight (lbs),150.0,Race Finish Time (minutes),20.0,28,1
Runner Speed (mph),5.0,Runner Weight (lbs),160.0,Race Finish Time (minutes),22.0,28,2
Runner Speed (mph),7.0,Runner Weight (lbs),140.0,Race Finish Time (minutes),18.0,28,3
Runner Speed (mph),6.0,Runner Weight (lbs),150.0,Race Finish Time (minutes),20.0,28,4
Runner Speed (mph),8.0,Runner Weight (lbs),130.0,Race Finish Time (minutes),16.0,28,5
Runner Speed (mph),7.0,Runner Weight (lbs),140.0,Race Finish Time (minutes),18.0,28,6
Runner Speed (mph),9.0,Runner Weight (lbs),120.0,Race Finish Time (minutes),14.0,28,7
Runner Speed (mph),8.0,Runner Weight (lbs),130.0,Race Finish Time (minutes),16.0,28,8
Runner Speed (mph),10.0,Runner Weight (lbs),110.0,Race Finish Time (minutes),12.0,28,9
Runner Speed (mph),9.0,Runner Weight (lbs),120.0,Race Finish Time (minutes),14.0,28,10
Runner Speed (mph),6.5,Runner Weight (lbs),155.0,Race Finish Time (minutes),19.5,28,11
