,task_id,participant,target,feature,answer,confidence
554,50,4,['goalperseverance'],delayofgratification,J,4
555,50,5,['goalperseverance'],delayofgratification,J,3
556,50,6,['goalperseverance'],delayofgratification,J,3
557,50,7,['goalperseverance'],delayofgratification,J,3
558,50,8,['goalperseverance'],delayofgratification,J,4
559,50,9,['goalperseverance'],delayofgratification,F,2
560,53,0,['leadershipcapacity'],Peerpopularity,F,4
561,53,1,['leadershipcapacity'],Peerpopularity,J,3
562,53,2,['leadershipcapacity'],Peerpopularity,F,1
563,53,3,['leadershipcapacity'],Peerpopularity,F,4
564,53,4,['leadershipcapacity'],Peerpopularity,F,2
565,53,5,['leadershipcapacity'],Peerpopularity,J,3
566,53,6,['leadershipcapacity'],Peerpopularity,J,5
567,53,7,['leadershipcapacity'],Peerpopularity,J,4
568,53,8,['leadershipcapacity'],Peerpopularity,F,3
569,53,9,['leadershipcapacity'],Peerpopularity,J,4
570,53,0,['leadershipcapacity'],socialskills,J,5
571,53,1,['leadershipcapacity'],socialskills,J,3
572,53,2,['leadershipcapacity'],socialskills,J,3
573,53,3,['leadershipcapacity'],socialskills,F,1
574,53,4,['leadershipcapacity'],socialskills,F,1
575,53,5,['leadershipcapacity'],socialskills,J,4
576,53,6,['leadershipcapacity'],socialskills,J,4
577,53,7,['leadershipcapacity'],socialskills,J,3
578,53,8,['leadershipcapacity'],socialskills,F,2
579,53,9,['leadershipcapacity'],socialskills,J,3
580,54,0,['verbalintelligence'],Readingamount,J,4
581,54,1,['verbalintelligence'],Readingamount,J,5
582,54,2,['verbalintelligence'],Readingamount,F,2
583,54,3,['verbalintelligence'],Readingamount,F,4
584,54,4,['verbalintelligence'],Readingamount,J,2
585,54,5,['verbalintelligence'],Readingamount,J,4
586,54,6,['verbalintelligence'],Readingamount,J,3
587,54,7,['verbalintelligence'],Readingamount,J,5
588,54,8,['verbalintelligence'],Readingamount,J,4
589,54,9,['verbalintelligence'],Readingamount,F,2
590,54,0,['verbalintelligence'],vocabularysize,J,4
591,54,1,['verbalintelligence'],vocabularysize,J,5
592,54,2,['verbalintelligence'],vocabularysize,J,5
593,54,3,['verbalintelligence'],vocabularysize,J,3
594,54,4,['verbalintelligence'],vocabularysize,J,5
595,54,5,['verbalintelligence'],vocabularysize,J,4
596,54,6,['verbalintelligence'],vocabularysize,J,3
597,54,7,['verbalintelligence'],vocabularysize,F,3
598,54,8,['verbalintelligence'],vocabularysize,J,5
599,54,9,['verbalintelligence'],vocabularysize,J,4
600,55,0,['skilllevelattained'],Practicehours,J,4
601,55,1,['skilllevelattained'],Practicehours,J,4
602,55,2,['skilllevelattained'],Practicehours,J,5
603,55,3,['skilllevelattained'],Practicehours,J,3
604,55,4,['skilllevelattained'],Practicehours,J,5
605,55,5,['skilllevelattained'],Practicehours,J,4
606,55,6,['skilllevelattained'],Practicehours,F,3
607,55,7,['skilllevelattained'],Practicehours,J,5
608,55,8,['skilllevelattained'],Practicehours,J,2
609,55,9,['skilllevelattained'],Practicehours,J,5
610,55,0,['skilllevelattained'],tutorsupport,J,4
611,55,1,['skilllevelattained'],tutorsupport,J,4
612,55,2,['skilllevelattained'],tutorsupport,F,3
613,55,3,['skilllevelattained'],tutorsupport,F,2
614,55,4,['skilllevelattained'],tutorsupport,J,2
615,55,5,['skilllevelattained'],tutorsupport,J,5
616,55,6,['skilllevelattained'],tutorsupport,J,2
617,55,7,['skilllevelattained'],tutorsupport,J,4
618,55,8,['skilllevelattained'],tutorsupport,J,4
619,55,9,['skilllevelattained'],tutorsupport,F,4
620,56,0,['creativityindex'],Exploratorytendency,F,5
621,56,1,['creativityindex'],Exploratorytendency,J,4
622,56,2,['creativityindex'],Exploratorytendency,J,4
623,56,3,['creativityindex'],Exploratorytendency,F,3
624,56,4,['creativityindex'],Exploratorytendency,J,4
625,56,5,['creativityindex'],Exploratorytendency,J,3
626,56,6,['creativityindex'],Exploratorytendency,J,5
627,56,7,['creativityindex'],Exploratorytendency,F,4
628,56,8,['creativityindex'],Exploratorytendency,F,4
629,56,9,['creativityindex'],Exploratorytendency,J,3
630,56,0,['creativityindex'],noveltyseeking,J,2
631,56,1,['creativityindex'],noveltyseeking,J,3
632,56,2,['creativityindex'],noveltyseeking,J,4
633,56,3,['creativityindex'],noveltyseeking,J,3
634,56,4,['creativityindex'],noveltyseeking,J,5
635,56,5,['creativityindex'],noveltyseeking,J,4
636,56,6,['creativityindex'],noveltyseeking,J,4
637,56,7,['creativityindex'],noveltyseeking,J,3
638,56,8,['creativityindex'],noveltyseeking,J,4
639,56,9,['creativityindex'],noveltyseeking,J,3
640,57,0,['goalachievement'],Sensitivitytoreward,J,5
641,57,1,['goalachievement'],Sensitivitytoreward,J,4
642,57,2,['goalachievement'],Sensitivitytoreward,F,3
643,57,3,['goalachievement'],Sensitivitytoreward,F,5
644,57,4,['goalachievement'],Sensitivitytoreward,J,2
645,57,5,['goalachievement'],Sensitivitytoreward,F,4
646,57,6,['goalachievement'],Sensitivitytoreward,F,4
647,57,7,['goalachievement'],Sensitivitytoreward,J,3
648,57,8,['goalachievement'],Sensitivitytoreward,F,3
649,57,9,['goalachievement'],Sensitivitytoreward,J,3
650,57,0,['goalachievement'],motivationlevel,J,4
651,57,1,['goalachievement'],motivationlevel,J,5
652,57,2,['goalachievement'],motivationlevel,J,4
653,57,3,['goalachievement'],motivationlevel,F,3
654,57,4,['goalachievement'],motivationlevel,J,3
655,57,5,['goalachievement'],motivationlevel,F,2
656,57,6,['goalachievement'],motivationlevel,J,4
657,57,7,['goalachievement'],motivationlevel,J,4
658,57,8,['goalachievement'],motivationlevel,J,3
659,57,9,['goalachievement'],motivationlevel,J,4
660,59,0,['problemsolving'],Workingmemorycapacity,J,3
661,59,1,['problemsolving'],Workingmemorycapacity,J,3
662,59,2,['problemsolving'],Workingmemorycapacity,J,3
663,59,3,['problemsolving'],Workingmemorycapacity,J,5
664,59,4,['problemsolving'],Workingmemorycapacity,J,3
665,59,5,['problemsolving'],Workingmemorycapacity,J,5
666,59,6,['problemsolving'],Workingmemorycapacity,J,4
667,59,7,['problemsolving'],Workingmemorycapacity,J,3
668,59,8,['problemsolving'],Workingmemorycapacity,F,3
669,59,9,['problemsolving'],Workingmemorycapacity,J,5
670,59,0,['problemsolving'],processingspeed,J,5
671,59,1,['problemsolving'],processingspeed,J,4
672,59,2,['problemsolving'],processingspeed,F,4
673,59,3,['problemsolving'],processingspeed,F,3
674,59,4,['problemsolving'],processingspeed,J,4
675,59,5,['problemsolving'],processingspeed,J,3
676,59,6,['problemsolving'],processingspeed,J,4
677,59,7,['problemsolving'],processingspeed,F,4
678,59,8,['problemsolving'],processingspeed,J,2
679,59,9,['problemsolving'],processingspeed,J,4
680,61,0,['athleticachievement'],Physicalendurance,J,4
681,61,1,['athleticachievement'],Physicalendurance,J,2
682,61,2,['athleticachievement'],Physicalendurance,J,3
683,61,3,['athleticachievement'],Physicalendurance,J,3
684,61,4,['athleticachievement'],Physicalendurance,F,2
685,61,5,['athleticachievement'],Physicalendurance,J,3
686,61,6,['athleticachievement'],Physicalendurance,J,4
687,61,7,['athleticachievement'],Physicalendurance,J,3
688,61,8,['athleticachievement'],Physicalendurance,J,5
689,61,9,['athleticachievement'],Physicalendurance,J,5
690,61,0,['athleticachievement'],perseverance,J,2
691,61,1,['athleticachievement'],perseverance,F,3
692,61,2,['athleticachievement'],perseverance,J,4
693,61,3,['athleticachievement'],perseverance,J,4
694,61,4,['athleticachievement'],perseverance,J,3
695,61,5,['athleticachievement'],perseverance,J,4
696,61,6,['athleticachievement'],perseverance,F,3
697,61,7,['athleticachievement'],perseverance,J,3
698,61,8,['athleticachievement'],perseverance,J,2
699,61,9,['athleticachievement'],perseverance,F,4
700,63,0,['teamcohesion'],Cooperationtendency,J,2
701,63,1,['teamcohesion'],Cooperationtendency,J,4
702,63,2,['teamcohesion'],Cooperationtendency,J,5
703,63,3,['teamcohesion'],Cooperationtendency,J,4
704,63,4,['teamcohesion'],Cooperationtendency,J,4
705,63,5,['teamcohesion'],Cooperationtendency,J,3
706,63,6,['teamcohesion'],Cooperationtendency,J,4
707,63,7,['teamcohesion'],Cooperationtendency,J,3
708,63,8,['teamcohesion'],Cooperationtendency,J,2
709,63,9,['teamcohesion'],Cooperationtendency,J,3
710,63,0,['teamcohesion'],agreeableness,J,3
711,63,1,['teamcohesion'],agreeableness,F,2
712,63,2,['teamcohesion'],agreeableness,J,3
713,63,3,['teamcohesion'],agreeableness,F,3
714,63,4,['teamcohesion'],agreeableness,J,4
715,63,5,['teamcohesion'],agreeableness,J,2
716,63,6,['teamcohesion'],agreeableness,J,5
717,63,7,['teamcohesion'],agreeableness,J,3
718,63,8,['teamcohesion'],agreeableness,J,3
719,63,9,['teamcohesion'],agreeableness,J,4
720,65,0,['parentingquality'],Nurturance,F,2
721,65,1,['parentingquality'],Nurturance,J,4
722,65,2,['parentingquality'],Nurturance,J,4
723,65,3,['parentingquality'],Nurturance,F,2
724,65,4,['parentingquality'],Nurturance,J,4
725,65,5,['parentingquality'],Nurturance,J,3
726,65,6,['parentingquality'],Nurturance,J,3
727,65,7,['parentingquality'],Nurturance,J,5
728,65,8,['parentingquality'],Nurturance,J,4
729,65,9,['parentingquality'],Nurturance,J,4
730,65,0,['parentingquality'],caregivingaptitude,J,4
731,65,1,['parentingquality'],caregivingaptitude,F,3
732,65,2,['parentingquality'],caregivingaptitude,F,5
733,65,3,['parentingquality'],caregivingaptitude,F,4
734,65,4,['parentingquality'],caregivingaptitude,J,4
735,65,5,['parentingquality'],caregivingaptitude,J,5
736,65,6,['parentingquality'],caregivingaptitude,J,3
737,65,7,['parentingquality'],caregivingaptitude,J,4
738,65,8,['parentingquality'],caregivingaptitude,J,3
739,65,9,['parentingquality'],caregivingaptitude,J,5
740,67,0,['wellbeinglevel'],Attachmentsecurity,J,4
741,67,1,['wellbeinglevel'],Attachmentsecurity,J,4
742,67,2,['wellbeinglevel'],Attachmentsecurity,J,3
743,67,3,['wellbeinglevel'],Attachmentsecurity,J,3
744,67,4,['wellbeinglevel'],Attachmentsecurity,J,5
745,67,5,['wellbeinglevel'],Attachmentsecurity,J,5
746,67,6,['wellbeinglevel'],Attachmentsecurity,J,5
747,67,7,['wellbeinglevel'],Attachmentsecurity,J,3
748,67,8,['wellbeinglevel'],Attachmentsecurity,J,5
749,67,9,['wellbeinglevel'],Attachmentsecurity,J,4
750,67,0,['wellbeinglevel'],socialsupport,J,3
751,67,1,['wellbeinglevel'],socialsupport,J,4
752,67,2,['wellbeinglevel'],socialsupport,J,3
753,67,3,['wellbeinglevel'],socialsupport,J,2
754,67,4,['wellbeinglevel'],socialsupport,F,4
755,67,5,['wellbeinglevel'],socialsupport,F,4
756,67,6,['wellbeinglevel'],socialsupport,F,3
757,67,7,['wellbeinglevel'],socialsupport,J,4
758,67,8,['wellbeinglevel'],socialsupport,J,3
759,67,9,['wellbeinglevel'],socialsupport,J,4
760,68,0,['lifesatisfaction'],esteemstability,J,2
761,68,1,['lifesatisfaction'],esteemstability,J,3
762,68,2,['lifesatisfaction'],esteemstability,F,1
763,68,3,['lifesatisfaction'],esteemstability,J,5
764,68,4,['lifesatisfaction'],esteemstability,J,5
765,68,5,['lifesatisfaction'],esteemstability,J,4
766,68,6,['lifesatisfaction'],esteemstability,J,2
767,68,7,['lifesatisfaction'],esteemstability,J,3
768,68,8,['lifesatisfaction'],esteemstability,J,2
769,68,9,['lifesatisfaction'],esteemstability,J,2
770,68,0,['lifesatisfaction'],identitycoherence,J,3
771,68,1,['lifesatisfaction'],identitycoherence,J,3
772,68,2,['lifesatisfaction'],identitycoherence,J,4
773,68,3,['lifesatisfaction'],identitycoherence,J,4
774,68,4,['lifesatisfaction'],identitycoherence,J,3
775,68,5,['lifesatisfaction'],identitycoherence,F,2
776,68,6,['lifesatisfaction'],identitycoherence,J,5
777,68,7,['lifesatisfaction'],identitycoherence,J,4
778,68,8,['lifesatisfaction'],identitycoherence,J,4
779,68,9,['lifesatisfaction'],identitycoherence,J,3
780,69,0,['resiliencefactors'],Emotionalstability,J,4
781,69,1,['resiliencefactors'],Emotionalstability,F,4
782,69,2,['resiliencefactors'],Emotionalstability,F,2
783,69,3,['resiliencefactors'],Emotionalstability,F,2
784,69,4,['resiliencefactors'],Emotionalstability,J,3
785,69,5,['resiliencefactors'],Emotionalstability,J,5
786,69,6,['resiliencefactors'],Emotionalstability,F,4
787,69,7,['resiliencefactors'],Emotionalstability,F,2
788,69,8,['resiliencefactors'],Emotionalstability,J,3
789,69,9,['resiliencefactors'],Emotionalstability,F,4
790,69,0,['resiliencefactors'],distresstolerance,J,4
791,69,1,['resiliencefactors'],distresstolerance,F,3
792,69,2,['resiliencefactors'],distresstolerance,F,3
793,69,3,['resiliencefactors'],distresstolerance,F,1
794,69,4,['resiliencefactors'],distresstolerance,J,2
795,69,5,['resiliencefactors'],distresstolerance,J,4
796,69,6,['resiliencefactors'],distresstolerance,F,4
797,69,7,['resiliencefactors'],distresstolerance,J,2
798,69,8,['resiliencefactors'],distresstolerance,F,4
799,69,9,['resiliencefactors'],distresstolerance,J,4
800,75,0,['creativitylevel'],Curiosity,J,5
801,75,1,['creativitylevel'],Curiosity,F,3
802,75,2,['creativitylevel'],Curiosity,J,5
803,75,3,['creativitylevel'],Curiosity,J,3
804,75,4,['creativitylevel'],Curiosity,J,4
805,75,5,['creativitylevel'],Curiosity,J,3
806,75,6,['creativitylevel'],Curiosity,J,3
807,75,7,['creativitylevel'],Curiosity,J,4
808,75,8,['creativitylevel'],Curiosity,J,3
809,75,9,['creativitylevel'],Curiosity,J,3
810,75,0,['creativitylevel'],intellectualengagement,F,4
811,75,1,['creativitylevel'],intellectualengagement,J,3
812,75,2,['creativitylevel'],intellectualengagement,J,3
813,75,3,['creativitylevel'],intellectualengagement,J,2
814,75,4,['creativitylevel'],intellectualengagement,J,3
815,75,5,['creativitylevel'],intellectualengagement,F,4
816,75,6,['creativitylevel'],intellectualengagement,F,4
817,75,7,['creativitylevel'],intellectualengagement,F,4
818,75,8,['creativitylevel'],intellectualengagement,J,4
819,75,9,['creativitylevel'],intellectualengagement,J,4
820,80,0,['communitybelonging'],Extraversion,J,2
821,80,1,['communitybelonging'],Extraversion,J,5
822,80,2,['communitybelonging'],Extraversion,J,4
823,80,3,['communitybelonging'],Extraversion,J,4
824,80,4,['communitybelonging'],Extraversion,F,3
825,80,5,['communitybelonging'],Extraversion,F,4
826,80,6,['communitybelonging'],Extraversion,F,3
827,80,7,['communitybelonging'],Extraversion,J,2
828,80,8,['communitybelonging'],Extraversion,J,3
829,80,9,['communitybelonging'],Extraversion,J,3
830,80,0,['communitybelonging'],socialactivity,F,2
831,80,1,['communitybelonging'],socialactivity,F,1
832,80,2,['communitybelonging'],socialactivity,J,5
833,80,3,['communitybelonging'],socialactivity,J,4
834,80,4,['communitybelonging'],socialactivity,F,3
835,80,5,['communitybelonging'],socialactivity,J,2
836,80,6,['communitybelonging'],socialactivity,J,5
837,80,7,['communitybelonging'],socialactivity,J,2
838,80,8,['communitybelonging'],socialactivity,J,3
839,80,9,['communitybelonging'],socialactivity,J,2
840,81,0,['worldviewexpansion'],Openness,J,2
841,81,1,['worldviewexpansion'],Openness,J,3
842,81,2,['worldviewexpansion'],Openness,J,5
843,81,3,['worldviewexpansion'],Openness,F,4
844,81,4,['worldviewexpansion'],Openness,F,3
845,81,5,['worldviewexpansion'],Openness,J,2
846,81,6,['worldviewexpansion'],Openness,J,3
847,81,7,['worldviewexpansion'],Openness,J,3
848,81,8,['worldviewexpansion'],Openness,J,3
849,81,9,['worldviewexpansion'],Openness,J,4
850,81,0,['worldviewexpansion'],culturalengagement,J,4
851,81,1,['worldviewexpansion'],culturalengagement,J,2
852,81,2,['worldviewexpansion'],culturalengagement,J,4
853,81,3,['worldviewexpansion'],culturalengagement,J,5
854,81,4,['worldviewexpansion'],culturalengagement,J,3
855,81,5,['worldviewexpansion'],culturalengagement,F,3
856,81,6,['worldviewexpansion'],culturalengagement,J,3
857,81,7,['worldviewexpansion'],culturalengagement,F,4
858,81,8,['worldviewexpansion'],culturalengagement,J,3
859,81,9,['worldviewexpansion'],culturalengagement,J,3
860,82,0,['dailyproductivity'],Morningalertness,J,3
861,82,1,['dailyproductivity'],Morningalertness,F,1
862,82,2,['dailyproductivity'],Morningalertness,J,3
863,82,3,['dailyproductivity'],Morningalertness,F,4
864,82,4,['dailyproductivity'],Morningalertness,J,5
865,82,5,['dailyproductivity'],Morningalertness,F,3
866,82,6,['dailyproductivity'],Morningalertness,J,5
867,82,7,['dailyproductivity'],Morningalertness,J,2
868,82,8,['dailyproductivity'],Morningalertness,J,4
869,82,9,['dailyproductivity'],Morningalertness,J,5
870,82,0,['dailyproductivity'],sleepconsistency,J,4
871,82,1,['dailyproductivity'],sleepconsistency,F,3
872,82,2,['dailyproductivity'],sleepconsistency,F,2
873,82,3,['dailyproductivity'],sleepconsistency,F,2
874,82,4,['dailyproductivity'],sleepconsistency,J,4
875,82,5,['dailyproductivity'],sleepconsistency,J,5
876,82,6,['dailyproductivity'],sleepconsistency,J,4
877,82,7,['dailyproductivity'],sleepconsistency,J,3
878,82,8,['dailyproductivity'],sleepconsistency,J,4
879,82,9,['dailyproductivity'],sleepconsistency,J,4
880,83,0,['orderlinessrating'],Tidiness,J,4
881,83,1,['orderlinessrating'],Tidiness,J,3
882,83,2,['orderlinessrating'],Tidiness,F,3
883,83,3,['orderlinessrating'],Tidiness,J,3
884,83,4,['orderlinessrating'],Tidiness,J,3
885,83,5,['orderlinessrating'],Tidiness,J,4
886,83,6,['orderlinessrating'],Tidiness,J,4
887,83,7,['orderlinessrating'],Tidiness,J,4
888,83,8,['orderlinessrating'],Tidiness,J,4
889,83,9,['orderlinessrating'],Tidiness,J,3
890,83,0,['orderlinessrating'],organizationskills,J,4
891,83,1,['orderlinessrating'],organizationskills,J,5
892,83,2,['orderlinessrating'],organizationskills,J,4
893,83,3,['orderlinessrating'],organizationskills,F,4
894,83,4,['orderlinessrating'],organizationskills,J,5
895,83,5,['orderlinessrating'],organizationskills,J,4
896,83,6,['orderlinessrating'],organizationskills,J,4
897,83,7,['orderlinessrating'],organizationskills,J,3
898,83,8,['orderlinessrating'],organizationskills,J,4
899,83,9,['orderlinessrating'],organizationskills,F,3
900,84,0,['popularitylevel'],Socialawareness,J,4
901,84,1,['popularitylevel'],Socialawareness,J,3
902,84,2,['popularitylevel'],Socialawareness,J,2
903,84,3,['popularitylevel'],Socialawareness,J,4
904,84,4,['popularitylevel'],Socialawareness,J,4
905,84,5,['popularitylevel'],Socialawareness,J,5
906,84,6,['popularitylevel'],Socialawareness,J,3
907,84,7,['popularitylevel'],Socialawareness,J,2
908,84,8,['popularitylevel'],Socialawareness,J,5
909,84,9,['popularitylevel'],Socialawareness,F,2
910,84,0,['popularitylevel'],tactfulness,F,2
911,84,1,['popularitylevel'],tactfulness,J,3
912,84,2,['popularitylevel'],tactfulness,J,4
913,84,3,['popularitylevel'],tactfulness,J,4
914,84,4,['popularitylevel'],tactfulness,J,5
915,84,5,['popularitylevel'],tactfulness,J,3
916,84,6,['popularitylevel'],tactfulness,F,1
917,84,7,['popularitylevel'],tactfulness,J,4
918,84,8,['popularitylevel'],tactfulness,F,4
919,84,9,['popularitylevel'],tactfulness,J,4
920,87,0,['academicachievement'],Memorycapacity,F,3
921,87,1,['academicachievement'],Memorycapacity,J,4
922,87,2,['academicachievement'],Memorycapacity,J,4
923,87,3,['academicachievement'],Memorycapacity,J,5
924,87,4,['academicachievement'],Memorycapacity,J,5
925,87,5,['academicachievement'],Memorycapacity,J,3
926,87,6,['academicachievement'],Memorycapacity,J,4
927,87,7,['academicachievement'],Memorycapacity,J,4
928,87,8,['academicachievement'],Memorycapacity,J,5
929,87,9,['academicachievement'],Memorycapacity,J,4
930,87,0,['academicachievement'],knowledgeaccumulation,J,4
931,87,1,['academicachievement'],knowledgeaccumulation,J,3
932,87,2,['academicachievement'],knowledgeaccumulation,J,4
933,87,3,['academicachievement'],knowledgeaccumulation,J,5
934,87,4,['academicachievement'],knowledgeaccumulation,J,4
935,87,5,['academicachievement'],knowledgeaccumulation,J,2
936,87,6,['academicachievement'],knowledgeaccumulation,J,5
937,87,7,['academicachievement'],knowledgeaccumulation,J,5
938,87,8,['academicachievement'],knowledgeaccumulation,J,3
939,87,9,['academicachievement'],knowledgeaccumulation,J,2
940,88,0,['innovationpotential'],Cognitiveflexibility,F,2
941,88,1,['innovationpotential'],Cognitiveflexibility,F,3
942,88,2,['innovationpotential'],Cognitiveflexibility,F,3
943,88,3,['innovationpotential'],Cognitiveflexibility,J,4
944,88,4,['innovationpotential'],Cognitiveflexibility,J,2
