,task_id,participant,target,features,answer,confidence
1479,575,9,['happiness'],"('Friendcount', 'positivity')",F,2
1480,607,0,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,3
1481,607,1,['mentalwellbeing'],"('Stresslevel', 'dietquality')",J,3
1482,607,2,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,4
1483,607,3,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,2
1484,607,4,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,3
1485,607,5,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,4
1486,607,6,['mentalwellbeing'],"('Stresslevel', 'dietquality')",J,3
1487,607,7,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,5
1488,607,8,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,4
1489,607,9,['mentalwellbeing'],"('Stresslevel', 'dietquality')",F,4
1490,608,0,['coursegrade'],"('Classattendance', 'studytime')",J,3
1491,608,1,['coursegrade'],"('Classattendance', 'studytime')",F,2
1492,608,2,['coursegrade'],"('Classattendance', 'studytime')",J,4
1493,608,3,['coursegrade'],"('Classattendance', 'studytime')",J,4
1494,608,4,['coursegrade'],"('Classattendance', 'studytime')",F,5
1495,608,5,['coursegrade'],"('Classattendance', 'studytime')",J,4
1496,608,6,['coursegrade'],"('Classattendance', 'studytime')",F,5
1497,608,7,['coursegrade'],"('Classattendance', 'studytime')",J,5
1498,608,8,['coursegrade'],"('Classattendance', 'studytime')",J,4
1499,608,9,['coursegrade'],"('Classattendance', 'studytime')",J,4
1500,641,0,['diseaserisk'],"('Diet', 'genetics')",F,4
1501,641,1,['diseaserisk'],"('Diet', 'genetics')",F,3
1502,641,2,['diseaserisk'],"('Diet', 'genetics')",J,4
1503,641,3,['diseaserisk'],"('Diet', 'genetics')",J,3
1504,641,4,['diseaserisk'],"('Diet', 'genetics')",J,4
1505,641,5,['diseaserisk'],"('Diet', 'genetics')",J,5
1506,641,6,['diseaserisk'],"('Diet', 'genetics')",J,4
1507,641,7,['diseaserisk'],"('Diet', 'genetics')",F,4
1508,641,8,['diseaserisk'],"('Diet', 'genetics')",J,2
1509,641,9,['diseaserisk'],"('Diet', 'genetics')",F,4
1510,649,0,['productivityrating'],"('Numberofemployees', 'officespace')",J,2
1511,649,1,['productivityrating'],"('Numberofemployees', 'officespace')",F,4
1512,649,2,['productivityrating'],"('Numberofemployees', 'officespace')",F,4
1513,649,3,['productivityrating'],"('Numberofemployees', 'officespace')",J,4
1514,649,4,['productivityrating'],"('Numberofemployees', 'officespace')",F,5
1515,649,5,['productivityrating'],"('Numberofemployees', 'officespace')",F,4
1516,649,6,['productivityrating'],"('Numberofemployees', 'officespace')",J,3
1517,649,7,['productivityrating'],"('Numberofemployees', 'officespace')",J,3
1518,649,8,['productivityrating'],"('Numberofemployees', 'officespace')",F,4
1519,649,9,['productivityrating'],"('Numberofemployees', 'officespace')",F,3
1520,679,0,['wellbeing'],"('Stresslevel', 'copingmechanisms')",F,4
1521,679,1,['wellbeing'],"('Stresslevel', 'copingmechanisms')",J,4
1522,679,2,['wellbeing'],"('Stresslevel', 'copingmechanisms')",F,3
1523,679,3,['wellbeing'],"('Stresslevel', 'copingmechanisms')",F,4
1524,679,4,['wellbeing'],"('Stresslevel', 'copingmechanisms')",F,4
1525,679,5,['wellbeing'],"('Stresslevel', 'copingmechanisms')",F,3
1526,679,6,['wellbeing'],"('Stresslevel', 'copingmechanisms')",J,4
1527,679,7,['wellbeing'],"('Stresslevel', 'copingmechanisms')",J,4
1528,679,8,['wellbeing'],"('Stresslevel', 'copingmechanisms')",J,3
1529,679,9,['wellbeing'],"('Stresslevel', 'copingmechanisms')",J,4
1530,681,0,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,3
1531,681,1,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",J,4
1532,681,2,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",J,4
1533,681,3,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",J,5
1534,681,4,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,5
1535,681,5,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",J,3
1536,681,6,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,3
1537,681,7,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,2
1538,681,8,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,4
1539,681,9,['diseasepredisposition'],"('Genetics', 'lifestylefactors')",F,5
1540,685,0,['grades'],"('Studyhabits', 'classengagement')",J,4
1541,685,1,['grades'],"('Studyhabits', 'classengagement')",J,4
1542,685,2,['grades'],"('Studyhabits', 'classengagement')",J,3
1543,685,3,['grades'],"('Studyhabits', 'classengagement')",F,3
1544,685,4,['grades'],"('Studyhabits', 'classengagement')",F,4
1545,685,5,['grades'],"('Studyhabits', 'classengagement')",F,5
1546,685,6,['grades'],"('Studyhabits', 'classengagement')",F,3
1547,685,7,['grades'],"('Studyhabits', 'classengagement')",J,4
1548,685,8,['grades'],"('Studyhabits', 'classengagement')",J,3
1549,685,9,['grades'],"('Studyhabits', 'classengagement')",J,5
1550,687,0,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,4
1551,687,1,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,3
1552,687,2,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,4
1553,687,3,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,2
1554,687,4,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,5
1555,687,5,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,3
1556,687,6,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",F,4
1557,687,7,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",F,4
1558,687,8,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,3
1559,687,9,['lifesatisfaction'],"('Numberofsocialconnections', 'emotionalsupport')",J,4
1560,690,0,['burnoutrisk'],"('Workhours', 'vacationtime')",F,2
1561,690,1,['burnoutrisk'],"('Workhours', 'vacationtime')",J,2
1562,690,2,['burnoutrisk'],"('Workhours', 'vacationtime')",F,2
1563,690,3,['burnoutrisk'],"('Workhours', 'vacationtime')",F,5
1564,690,4,['burnoutrisk'],"('Workhours', 'vacationtime')",J,4
1565,690,5,['burnoutrisk'],"('Workhours', 'vacationtime')",F,4
1566,690,6,['burnoutrisk'],"('Workhours', 'vacationtime')",J,3
1567,690,7,['burnoutrisk'],"('Workhours', 'vacationtime')",F,4
1568,690,8,['burnoutrisk'],"('Workhours', 'vacationtime')",J,4
1569,690,9,['burnoutrisk'],"('Workhours', 'vacationtime')",J,3
1570,693,0,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",J,1
1571,693,1,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",J,3
1572,693,2,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,4
1573,693,3,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",J,4
1574,693,4,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,3
1575,693,5,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,4
1576,693,6,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",J,3
1577,693,7,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,4
1578,693,8,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,3
1579,693,9,['childdevelopment'],"('Parentingstyle', 'peerinfluences')",F,2
1580,695,0,['teamproductivity'],"('Groupcohesion', 'leadership')",F,3
1581,695,1,['teamproductivity'],"('Groupcohesion', 'leadership')",J,4
1582,695,2,['teamproductivity'],"('Groupcohesion', 'leadership')",J,3
1583,695,3,['teamproductivity'],"('Groupcohesion', 'leadership')",J,3
1584,695,4,['teamproductivity'],"('Groupcohesion', 'leadership')",F,4
1585,695,5,['teamproductivity'],"('Groupcohesion', 'leadership')",J,4
1586,695,6,['teamproductivity'],"('Groupcohesion', 'leadership')",F,3
1587,695,7,['teamproductivity'],"('Groupcohesion', 'leadership')",F,4
1588,695,8,['teamproductivity'],"('Groupcohesion', 'leadership')",J,3
1589,695,9,['teamproductivity'],"('Groupcohesion', 'leadership')",F,5
1590,696,0,['employeeretention'],"('Compensation', 'workplaceculture')",F,3
1591,696,1,['employeeretention'],"('Compensation', 'workplaceculture')",F,4
1592,696,2,['employeeretention'],"('Compensation', 'workplaceculture')",J,3
1593,696,3,['employeeretention'],"('Compensation', 'workplaceculture')",F,4
1594,696,4,['employeeretention'],"('Compensation', 'workplaceculture')",J,3
1595,696,5,['employeeretention'],"('Compensation', 'workplaceculture')",F,3
1596,696,6,['employeeretention'],"('Compensation', 'workplaceculture')",J,2
1597,696,7,['employeeretention'],"('Compensation', 'workplaceculture')",J,2
1598,696,8,['employeeretention'],"('Compensation', 'workplaceculture')",F,2
1599,696,9,['employeeretention'],"('Compensation', 'workplaceculture')",F,3
1600,702,0,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,4
1601,702,1,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",J,3
1602,702,2,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",J,4
1603,702,3,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,3
1604,702,4,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,4
1605,702,5,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,4
1606,702,6,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,4
1607,702,7,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,4
1608,702,8,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",F,3
1609,702,9,['communitywellbeing'],"('Healthcareaccess', 'publichealthinitiatives')",J,4
1610,718,0,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,4
1611,718,1,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,3
1612,718,2,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,4
1613,718,3,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",J,5
1614,718,4,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,3
1615,718,5,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,3
1616,718,6,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,3
1617,718,7,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,4
1618,718,8,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,4
1619,718,9,['lifeexpectancy'],"('Healthcareaccess', 'lifestylefactors')",F,3
1620,723,0,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",J,3
1621,723,1,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",F,5
1622,723,2,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",J,4
1623,723,3,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",J,4
1624,723,4,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",F,3
1625,723,5,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",F,3
1626,723,6,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",J,4
1627,723,7,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",J,5
1628,723,8,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",F,3
1629,723,9,['publichealth'],"('Urbangreenspace', 'pollutionlevels')",F,4
1630,730,0,['crimereporting'],"('Policeaccountability', 'communityrelations')",F,3
1631,730,1,['crimereporting'],"('Policeaccountability', 'communityrelations')",F,3
1632,730,2,['crimereporting'],"('Policeaccountability', 'communityrelations')",F,4
1633,730,3,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,3
1634,730,4,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,4
1635,730,5,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,2
1636,730,6,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,4
1637,730,7,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,3
1638,730,8,['crimereporting'],"('Policeaccountability', 'communityrelations')",J,2
1639,730,9,['crimereporting'],"('Policeaccountability', 'communityrelations')",F,5
1640,729,0,['homelessness'],"('Housingaffordability', 'incomeinequality')",J,3
1641,729,1,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,3
1642,729,2,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,3
1643,729,3,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,3
1644,729,4,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,4
1645,729,5,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,2
1646,729,6,['homelessness'],"('Housingaffordability', 'incomeinequality')",J,4
1647,729,7,['homelessness'],"('Housingaffordability', 'incomeinequality')",J,2
1648,729,8,['homelessness'],"('Housingaffordability', 'incomeinequality')",J,3
1649,729,9,['homelessness'],"('Housingaffordability', 'incomeinequality')",F,4
1650,739,0,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,3
1651,739,1,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,4
1652,739,2,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,3
1653,739,3,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,4
1654,739,4,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",F,3
1655,739,5,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,4
1656,739,6,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,3
1657,739,7,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",F,4
1658,739,8,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",F,2
1659,739,9,['employeewellbeing'],"('lifebalancepolicies', 'productivity')",J,5
1660,753,0,['alertness'],"('Sleepduration', 'caffeine')",J,3
1661,753,1,['alertness'],"('Sleepduration', 'caffeine')",F,3
1662,753,2,['alertness'],"('Sleepduration', 'caffeine')",J,4
1663,753,3,['alertness'],"('Sleepduration', 'caffeine')",J,5
1664,753,4,['alertness'],"('Sleepduration', 'caffeine')",J,2
1665,753,5,['alertness'],"('Sleepduration', 'caffeine')",F,5
1666,753,6,['alertness'],"('Sleepduration', 'caffeine')",F,3
1667,753,7,['alertness'],"('Sleepduration', 'caffeine')",F,4
1668,753,8,['alertness'],"('Sleepduration', 'caffeine')",J,3
1669,753,9,['alertness'],"('Sleepduration', 'caffeine')",F,3
1670,757,0,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,3
1671,757,1,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,4
1672,757,2,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,3
1673,757,3,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,4
1674,757,4,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,3
1675,757,5,['lifeexpectancy'],"('Riskfactors', 'treatment')",J,4
1676,757,6,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,4
1677,757,7,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,2
1678,757,8,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,5
1679,757,9,['lifeexpectancy'],"('Riskfactors', 'treatment')",F,2
1680,772,0,['productivity'],"('Leadership', 'morale')",F,4
1681,772,1,['productivity'],"('Leadership', 'morale')",J,4
1682,772,2,['productivity'],"('Leadership', 'morale')",F,3
1683,772,3,['productivity'],"('Leadership', 'morale')",J,3
1684,772,4,['productivity'],"('Leadership', 'morale')",J,4
1685,772,5,['productivity'],"('Leadership', 'morale')",F,5
1686,772,6,['productivity'],"('Leadership', 'morale')",F,5
1687,772,7,['productivity'],"('Leadership', 'morale')",J,4
1688,772,8,['productivity'],"('Leadership', 'morale')",F,5
1689,772,9,['productivity'],"('Leadership', 'morale')",F,3
1690,801,0,['productivity'],"('Teamwork', 'communication')",F,2
1691,801,1,['productivity'],"('Teamwork', 'communication')",F,4
1692,801,2,['productivity'],"('Teamwork', 'communication')",F,2
1693,801,3,['productivity'],"('Teamwork', 'communication')",F,3
1694,801,4,['productivity'],"('Teamwork', 'communication')",F,4
1695,801,5,['productivity'],"('Teamwork', 'communication')",F,4
1696,801,6,['productivity'],"('Teamwork', 'communication')",F,2
1697,801,7,['productivity'],"('Teamwork', 'communication')",J,3
1698,801,8,['productivity'],"('Teamwork', 'communication')",F,4
1699,801,9,['productivity'],"('Teamwork', 'communication')",J,2
1700,807,0,['fitnesslevel'],"('Diet', 'exercise')",J,2
1701,807,1,['fitnesslevel'],"('Diet', 'exercise')",J,4
1702,807,2,['fitnesslevel'],"('Diet', 'exercise')",F,4
1703,807,3,['fitnesslevel'],"('Diet', 'exercise')",J,4
1704,807,4,['fitnesslevel'],"('Diet', 'exercise')",F,3
1705,807,5,['fitnesslevel'],"('Diet', 'exercise')",F,2
1706,807,6,['fitnesslevel'],"('Diet', 'exercise')",J,4
1707,807,7,['fitnesslevel'],"('Diet', 'exercise')",F,4
1708,807,8,['fitnesslevel'],"('Diet', 'exercise')",J,4
1709,807,9,['fitnesslevel'],"('Diet', 'exercise')",F,4
1710,809,0,['focus'],"('Attention', 'distraction')",F,3
1711,809,1,['focus'],"('Attention', 'distraction')",J,4
1712,809,2,['focus'],"('Attention', 'distraction')",J,3
1713,809,3,['focus'],"('Attention', 'distraction')",F,3
1714,809,4,['focus'],"('Attention', 'distraction')",J,2
1715,809,5,['focus'],"('Attention', 'distraction')",J,4
1716,809,6,['focus'],"('Attention', 'distraction')",F,3
1717,809,7,['focus'],"('Attention', 'distraction')",F,3
1718,809,8,['focus'],"('Attention', 'distraction')",F,3
1719,809,9,['focus'],"('Attention', 'distraction')",J,2
1720,808,0,['mastery'],"('Skill', 'practice')",J,2
1721,808,1,['mastery'],"('Skill', 'practice')",F,3
1722,808,2,['mastery'],"('Skill', 'practice')",J,5
1723,808,3,['mastery'],"('Skill', 'practice')",F,3
1724,808,4,['mastery'],"('Skill', 'practice')",J,5
1725,808,5,['mastery'],"('Skill', 'practice')",F,4
1726,808,6,['mastery'],"('Skill', 'practice')",J,4
1727,808,7,['mastery'],"('Skill', 'practice')",J,3
1728,808,8,['mastery'],"('Skill', 'practice')",F,4
1729,808,9,['mastery'],"('Skill', 'practice')",J,5
1730,811,0,['improvement'],"('Effort', 'guidance')",J,3
1731,811,1,['improvement'],"('Effort', 'guidance')",F,5
1732,811,2,['improvement'],"('Effort', 'guidance')",F,3
1733,811,3,['improvement'],"('Effort', 'guidance')",F,5
1734,811,4,['improvement'],"('Effort', 'guidance')",F,5
1735,811,5,['improvement'],"('Effort', 'guidance')",J,4
1736,811,6,['improvement'],"('Effort', 'guidance')",F,5
1737,811,7,['improvement'],"('Effort', 'guidance')",F,2
1738,811,8,['improvement'],"('Effort', 'guidance')",J,3
1739,811,9,['improvement'],"('Effort', 'guidance')",J,4
1740,812,0,['survival'],"('Conditions', 'adaptation')",J,4
1741,812,1,['survival'],"('Conditions', 'adaptation')",J,5
1742,812,2,['survival'],"('Conditions', 'adaptation')",J,5
1743,812,3,['survival'],"('Conditions', 'adaptation')",J,3
1744,812,4,['survival'],"('Conditions', 'adaptation')",J,4
1745,812,5,['survival'],"('Conditions', 'adaptation')",J,4
1746,812,6,['survival'],"('Conditions', 'adaptation')",J,4
1747,812,7,['survival'],"('Conditions', 'adaptation')",F,3
1748,812,8,['survival'],"('Conditions', 'adaptation')",J,3
1749,812,9,['survival'],"('Conditions', 'adaptation')",F,3
1750,817,0,['disease'],"('Riskfactors', 'prevention')",F,2
1751,817,1,['disease'],"('Riskfactors', 'prevention')",F,4
1752,817,2,['disease'],"('Riskfactors', 'prevention')",F,3
1753,817,3,['disease'],"('Riskfactors', 'prevention')",J,4
1754,817,4,['disease'],"('Riskfactors', 'prevention')",F,3
1755,817,5,['disease'],"('Riskfactors', 'prevention')",J,3
1756,817,6,['disease'],"('Riskfactors', 'prevention')",F,5
1757,817,7,['disease'],"('Riskfactors', 'prevention')",F,3
1758,817,8,['disease'],"('Riskfactors', 'prevention')",J,2
1759,817,9,['disease'],"('Riskfactors', 'prevention')",F,5
1760,823,0,['health'],"('Nutrients', 'genetics')",J,5
1761,823,1,['health'],"('Nutrients', 'genetics')",F,3
1762,823,2,['health'],"('Nutrients', 'genetics')",J,3
1763,823,3,['health'],"('Nutrients', 'genetics')",J,5
1764,823,4,['health'],"('Nutrients', 'genetics')",F,3
1765,823,5,['health'],"('Nutrients', 'genetics')",J,3
1766,823,6,['health'],"('Nutrients', 'genetics')",J,4
1767,823,7,['health'],"('Nutrients', 'genetics')",J,5
1768,823,8,['health'],"('Nutrients', 'genetics')",J,4
1769,823,9,['health'],"('Nutrients', 'genetics')",J,4
1770,824,0,['achievement'],"('Effort', 'talent')",F,3
1771,824,1,['achievement'],"('Effort', 'talent')",F,3
1772,824,2,['achievement'],"('Effort', 'talent')",F,5
1773,824,3,['achievement'],"('Effort', 'talent')",F,3
1774,824,4,['achievement'],"('Effort', 'talent')",F,2
1775,824,5,['achievement'],"('Effort', 'talent')",J,3
1776,824,6,['achievement'],"('Effort', 'talent')",F,4
1777,824,7,['achievement'],"('Effort', 'talent')",F,4
1778,824,8,['achievement'],"('Effort', 'talent')",J,2
1779,824,9,['achievement'],"('Effort', 'talent')",J,4
1780,835,0,['successprobability'],"('Effort', 'ability')",J,4
1781,835,1,['successprobability'],"('Effort', 'ability')",J,4
1782,835,2,['successprobability'],"('Effort', 'ability')",F,4
1783,835,3,['successprobability'],"('Effort', 'ability')",F,4
1784,835,4,['successprobability'],"('Effort', 'ability')",F,5
1785,835,5,['successprobability'],"('Effort', 'ability')",F,5
1786,835,6,['successprobability'],"('Effort', 'ability')",J,2
1787,835,7,['successprobability'],"('Effort', 'ability')",F,4
1788,835,8,['successprobability'],"('Effort', 'ability')",J,4
1789,835,9,['successprobability'],"('Effort', 'ability')",J,3
1790,853,0,['Performance'],"('Effort', 'Ability')",F,4
1791,853,1,['Performance'],"('Effort', 'Ability')",F,4
1792,853,2,['Performance'],"('Effort', 'Ability')",F,2
1793,853,3,['Performance'],"('Effort', 'Ability')",F,4
1794,853,4,['Performance'],"('Effort', 'Ability')",J,3
1795,853,5,['Performance'],"('Effort', 'Ability')",J,4
1796,853,6,['Performance'],"('Effort', 'Ability')",F,3
1797,853,7,['Performance'],"('Effort', 'Ability')",F,3
1798,853,8,['Performance'],"('Effort', 'Ability')",J,5
1799,853,9,['Performance'],"('Effort', 'Ability')",J,4
1800,858,0,['WeightGain'],"('SugarIntake', 'Metabolism')",F,4
1801,858,1,['WeightGain'],"('SugarIntake', 'Metabolism')",F,5
1802,858,2,['WeightGain'],"('SugarIntake', 'Metabolism')",J,3
1803,858,3,['WeightGain'],"('SugarIntake', 'Metabolism')",F,3
1804,858,4,['WeightGain'],"('SugarIntake', 'Metabolism')",F,2
1805,858,5,['WeightGain'],"('SugarIntake', 'Metabolism')",J,5
1806,858,6,['WeightGain'],"('SugarIntake', 'Metabolism')",F,3
1807,858,7,['WeightGain'],"('SugarIntake', 'Metabolism')",F,3
1808,858,8,['WeightGain'],"('SugarIntake', 'Metabolism')",J,4
1809,858,9,['WeightGain'],"('SugarIntake', 'Metabolism')",J,3
1810,859,0,['ExamScore'],"('StudyTime', 'Comprehension')",J,4
1811,859,1,['ExamScore'],"('StudyTime', 'Comprehension')",J,5
1812,859,2,['ExamScore'],"('StudyTime', 'Comprehension')",F,4
1813,859,3,['ExamScore'],"('StudyTime', 'Comprehension')",J,2
1814,859,4,['ExamScore'],"('StudyTime', 'Comprehension')",F,2
1815,859,5,['ExamScore'],"('StudyTime', 'Comprehension')",F,4
1816,859,6,['ExamScore'],"('StudyTime', 'Comprehension')",F,4
1817,859,7,['ExamScore'],"('StudyTime', 'Comprehension')",F,3
1818,859,8,['ExamScore'],"('StudyTime', 'Comprehension')",J,3
1819,859,9,['ExamScore'],"('StudyTime', 'Comprehension')",F,2
1820,891,0,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",F,4
1821,891,1,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",F,2
1822,891,2,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",F,3
1823,891,3,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",J,3
1824,891,4,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",J,3
1825,891,5,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",F,5
1826,891,6,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",J,2
1827,891,7,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",J,3
1828,891,8,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",F,5
1829,891,9,['ExamScore'],"('InterestLevel', 'ContentDifficulty')",J,2
1830,211,0,['qualityoflife'],"('Population', 'resourcesavailable')",J,2
1831,211,1,['qualityoflife'],"('Population', 'resourcesavailable')",J,4
1832,211,2,['qualityoflife'],"('Population', 'resourcesavailable')",J,4
1833,211,3,['qualityoflife'],"('Population', 'resourcesavailable')",F,4
1834,211,4,['qualityoflife'],"('Population', 'resourcesavailable')",J,3
1835,211,5,['qualityoflife'],"('Population', 'resourcesavailable')",J,4
1836,211,6,['qualityoflife'],"('Population', 'resourcesavailable')",J,3
1837,211,7,['qualityoflife'],"('Population', 'resourcesavailable')",J,4
1838,211,8,['qualityoflife'],"('Population', 'resourcesavailable')",J,4
1839,211,9,['qualityoflife'],"('Population', 'resourcesavailable')",J,3
1840,911,0,['TestScores'],"('TeacherQuality', 'StudyHours')",F,4
1841,911,1,['TestScores'],"('TeacherQuality', 'StudyHours')",F,5
1842,911,2,['TestScores'],"('TeacherQuality', 'StudyHours')",F,3
1843,911,3,['TestScores'],"('TeacherQuality', 'StudyHours')",F,4
1844,911,4,['TestScores'],"('TeacherQuality', 'StudyHours')",J,2
1845,911,5,['TestScores'],"('TeacherQuality', 'StudyHours')",F,3
1846,911,6,['TestScores'],"('TeacherQuality', 'StudyHours')",F,4
1847,911,7,['TestScores'],"('TeacherQuality', 'StudyHours')",J,4
1848,911,8,['TestScores'],"('TeacherQuality', 'StudyHours')",F,3
1849,911,9,['TestScores'],"('TeacherQuality', 'StudyHours')",F,4
1850,918,0,['PropertyValue'],"('HouseSize', 'Furnishings')",F,5
1851,918,1,['PropertyValue'],"('HouseSize', 'Furnishings')",F,2
1852,918,2,['PropertyValue'],"('HouseSize', 'Furnishings')",J,2
1853,918,3,['PropertyValue'],"('HouseSize', 'Furnishings')",J,3
1854,918,4,['PropertyValue'],"('HouseSize', 'Furnishings')",F,2
1855,918,5,['PropertyValue'],"('HouseSize', 'Furnishings')",F,4
1856,918,6,['PropertyValue'],"('HouseSize', 'Furnishings')",F,5
1857,918,7,['PropertyValue'],"('HouseSize', 'Furnishings')",F,3
1858,918,8,['PropertyValue'],"('HouseSize', 'Furnishings')",J,4
1859,918,9,['PropertyValue'],"('HouseSize', 'Furnishings')",J,3
1860,931,0,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,4
1861,931,1,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,3
1862,931,2,['VoterOpinion'],"('NewsSource', 'MediaBias')",J,3
1863,931,3,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,2
1864,931,4,['VoterOpinion'],"('NewsSource', 'MediaBias')",J,3
1865,931,5,['VoterOpinion'],"('NewsSource', 'MediaBias')",J,3
1866,931,6,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,3
1867,931,7,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,2
1868,931,8,['VoterOpinion'],"('NewsSource', 'MediaBias')",J,4
1869,931,9,['VoterOpinion'],"('NewsSource', 'MediaBias')",F,3
