,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
293,Coffee Amount,Sugar Amount,Taste Rating,3.0,3,6.0,4.0,4,5.5
294,Coffee Amount,Sugar Amount,Taste Rating,2.0,1,5.5,3.0,2,5.0
295,Coffee Amount,Sugar Amount,Taste Rating,3.0,2,6.0,4.0,3,5.5
296,Coffee Amount,Sugar Amount,Taste Rating,4.0,1,5.5,5.0,2,5.0
297,Coffee Amount,Sugar Amount,Taste Rating,2.0,3,6.0,3.0,4,5.5
298,Coffee Amount,Sugar Amount,Taste Rating,3.0,0,5.0,4.0,1,4.5
299,Coffee Amount,Sugar Amount,Taste Rating,4.0,2,6.5,5.0,3,6.0
300,Speed,Mileage,Fuel Economy,60.0,30.0,30.0,50.0,40.0,35.0
301,Speed,Mileage,Fuel Economy,70.0,25.0,25.0,60.0,35.0,32.0
302,Speed,Mileage,Fuel Economy,55.0,35.0,33.0,65.0,30.0,28.0
303,Speed,Mileage,Fuel Economy,65.0,20.0,20.0,75.0,25.0,23.0
304,Speed,Mileage,Fuel Economy,50.0,40.0,38.0,40.0,50.0,42.0
305,Speed,Mileage,Fuel Economy,75.0,15.0,15.0,80.0,20.0,18.0
306,Speed,Mileage,Fuel Economy,62.0,32.0,30.0,58.0,38.0,34.0
307,Speed,Mileage,Fuel Economy,58.0,34.0,32.0,62.0,30.0,29.0
308,Speed,Mileage,Fuel Economy,54.0,36.0,34.0,50.0,40.0,36.0
309,Speed,Mileage,Fuel Economy,56.0,33.0,31.0,60.0,28.0,27.0
310,Cooking Time,Ingredients,Freshness,30.0,5.0,7.0,40.0,6.0,6.0
311,Cooking Time,Ingredients,Freshness,25.0,4.0,8.0,35.0,5.0,7.0
312,Cooking Time,Ingredients,Freshness,45.0,3.0,5.0,30.0,4.0,6.0
313,Cooking Time,Ingredients,Freshness,50.0,2.0,4.0,40.0,3.0,5.0
314,Cooking Time,Ingredients,Freshness,20.0,6.0,9.0,25.0,7.0,8.0
315,Cooking Time,Ingredients,Freshness,35.0,5.0,7.0,25.0,6.0,8.0
316,Cooking Time,Ingredients,Freshness,28.0,4.0,8.0,32.0,3.0,7.0
317,Cooking Time,Ingredients,Freshness,30.0,6.0,7.0,25.0,5.0,8.0
318,Cooking Time,Ingredients,Freshness,40.0,4.0,6.0,35.0,5.0,7.0
319,Cooking Time,Ingredients,Freshness,25.0,7.0,8.0,30.0,6.0,7.0
320,Height,Weight,Jump Height,6.0,150.0,30.0,5.5,160.0,28.0
321,Height,Weight,Jump Height,5.8,140.0,32.0,6.2,150.0,31.0
322,Height,Weight,Jump Height,6.2,160.0,29.0,5.9,170.0,27.0
323,Height,Weight,Jump Height,5.5,130.0,33.0,5.7,140.0,32.0
324,Height,Weight,Jump Height,6.1,155.0,30.0,5.8,165.0,28.0
325,Height,Weight,Jump Height,5.9,145.0,31.0,6.0,155.0,30.0
326,Height,Weight,Jump Height,6.3,170.0,27.0,6.0,180.0,26.0
327,Height,Weight,Jump Height,5.7,135.0,32.0,5.6,145.0,33.0
328,Height,Weight,Jump Height,5.8,140.0,31.0,6.1,150.0,30.0
329,Height,Weight,Jump Height,6.0,160.0,29.0,5.7,170.0,28.0
330,Study Time,Distractions,Exam Score,4.0,2.0,80.0,3.0,3.0,75.0
331,Study Time,Distractions,Exam Score,5.0,1.0,85.0,4.0,2.0,82.0
332,Study Time,Distractions,Exam Score,3.0,3.0,78.0,2.0,4.0,72.0
333,Study Time,Distractions,Exam Score,6.0,1.0,90.0,5.0,2.0,87.0
334,Study Time,Distractions,Exam Score,4.0,2.0,82.0,3.0,3.0,77.0
335,Study Time,Distractions,Exam Score,5.0,3.0,76.0,4.0,4.0,73.0
336,Study Time,Distractions,Exam Score,2.0,4.0,70.0,3.0,5.0,65.0
337,Study Time,Distractions,Exam Score,4.0,1.0,86.0,3.0,2.0,83.0
338,Study Time,Distractions,Exam Score,3.0,2.0,81.0,2.0,3.0,76.0
339,Study Time,Distractions,Exam Score,5.0,2.0,84.0,4.0,3.0,80.0
340,Experience,Team Size,Project Success,5.0,4.0,85.0,3.0,6.0,75.0
341,Experience,Team Size,Project Success,7.0,3.0,90.0,5.0,5.0,85.0
342,Experience,Team Size,Project Success,4.0,5.0,80.0,6.0,4.0,78.0
343,Experience,Team Size,Project Success,6.0,6.0,82.0,4.0,8.0,70.0
344,Experience,Team Size,Project Success,3.0,7.0,70.0,5.0,5.0,78.0
345,Experience,Team Size,Project Success,8.0,2.0,92.0,6.0,4.0,88.0
346,Experience,Team Size,Project Success,5.0,4.0,84.0,7.0,3.0,87.0
347,Experience,Team Size,Project Success,4.0,6.0,76.0,6.0,5.0,74.0
348,Experience,Team Size,Project Success,6.0,5.0,86.0,4.0,7.0,75.0
349,Experience,Team Size,Project Success,7.0,4.0,89.0,5.0,6.0,80.0
350,Temperature,Humidity,Comfort Level,70.0,60.0,75.0,65.0,70.0,70.0
351,Temperature,Humidity,Comfort Level,80.0,50.0,78.0,75.0,60.0,72.0
352,Temperature,Humidity,Comfort Level,65.0,75.0,68.0,70.0,80.0,65.0
353,Temperature,Humidity,Comfort Level,90.0,40.0,80.0,85.0,50.0,75.0
354,Temperature,Humidity,Comfort Level,75.0,65.0,76.0,70.0,70.0,73.0
355,Temperature,Humidity,Comfort Level,60.0,80.0,65.0,65.0,85.0,62.0
356,Temperature,Humidity,Comfort Level,85.0,55.0,79.0,80.0,60.0,74.0
357,Temperature,Humidity,Comfort Level,72.0,70.0,73.0,68.0,75.0,70.0
358,Temperature,Humidity,Comfort Level,78.0,60.0,77.0,74.0,65.0,74.0
359,Temperature,Humidity,Comfort Level,68.0,75.0,67.0,72.0,80.0,64.0
360,Price,Weight,Value for Money,100.0,2.0,50.0,120.0,1.5,40.0
361,Price,Weight,Value for Money,80.0,3.0,45.0,90.0,2.5,42.0
362,Price,Weight,Value for Money,150.0,1.0,30.0,130.0,1.2,35.0
363,Price,Weight,Value for Money,90.0,2.5,42.0,100.0,2.0,40.0
364,Price,Weight,Value for Money,70.0,3.5,35.0,85.0,3.0,32.0
365,Price,Weight,Value for Money,120.0,1.8,38.0,110.0,2.0,37.0
366,Price,Weight,Value for Money,105.0,2.2,43.0,95.0,2.4,41.0
367,Price,Weight,Value for Money,85.0,3.0,37.0,75.0,3.5,38.0
368,Price,Weight,Value for Money,110.0,1.6,45.0,100.0,1.8,43.0
369,Price,Weight,Value for Money,95.0,2.4,41.0,85.0,2.6,40.0
370,Age,Exercise Frequency,Health Level,30.0,5.0,85.0,40.0,4.0,80.0
371,Age,Exercise Frequency,Health Level,25.0,6.0,90.0,35.0,5.0,85.0
372,Age,Exercise Frequency,Health Level,40.0,3.0,75.0,50.0,2.0,70.0
373,Age,Exercise Frequency,Health Level,55.0,2.0,70.0,65.0,1.0,65.0
374,Age,Exercise Frequency,Health Level,35.0,4.0,83.0,45.0,3.0,78.0
375,Age,Exercise Frequency,Health Level,28.0,7.0,92.0,38.0,6.0,88.0
376,Age,Exercise Frequency,Health Level,45.0,2.0,74.0,55.0,1.0,70.0
377,Age,Exercise Frequency,Health Level,60.0,1.0,65.0,70.0,0.5,60.0
378,Age,Exercise Frequency,Health Level,32.0,5.0,84.0,42.0,4.0,80.0
379,Age,Exercise Frequency,Health Level,50.0,3.0,77.0,60.0,2.0,72.0
380,Price,Size,Quality,100.0,5.0,80.0,120.0,6.0,75.0
381,Price,Size,Quality,80.0,4.0,85.0,90.0,5.0,82.0
382,Price,Size,Quality,130.0,7.0,70.0,110.0,8.0,74.0
383,Price,Size,Quality,90.0,3.0,87.0,100.0,4.0,84.0
384,Price,Size,Quality,70.0,2.0,90.0,80.0,3.0,88.0
385,Price,Size,Quality,110.0,6.0,75.0,100.0,7.0,78.0
386,Price,Size,Quality,120.0,8.0,68.0,130.0,9.0,65.0
387,Price,Size,Quality,100.0,5.0,79.0,90.0,6.0,81.0
388,Price,Size,Quality,95.0,4.0,83.0,85.0,5.0,85.0
389,Price,Size,Quality,85.0,3.0,86.0,75.0,4.0,88.0
390,Battery Capacity,Weight,Usage Time,4000.0,200.0,12.0,3500.0,220.0,11.0
391,Battery Capacity,Weight,Usage Time,5000.0,180.0,14.0,4500.0,200.0,13.0
392,Battery Capacity,Weight,Usage Time,3000.0,250.0,10.0,3500.0,230.0,11.0
393,Battery Capacity,Weight,Usage Time,4500.0,190.0,13.0,4000.0,210.0,12.0
394,Battery Capacity,Weight,Usage Time,3500.0,240.0,11.0,3000.0,260.0,10.0
395,Battery Capacity,Weight,Usage Time,5500.0,170.0,15.0,5000.0,190.0,14.0
396,Battery Capacity,Weight,Usage Time,4200.0,210.0,12.0,3800.0,230.0,11.0
397,Battery Capacity,Weight,Usage Time,4800.0,200.0,13.0,4400.0,220.0,12.0
398,Battery Capacity,Weight,Usage Time,4000.0,220.0,11.0,3600.0,240.0,10.0
399,Battery Capacity,Weight,Usage Time,5000.0,190.0,14.0,4600.0,210.0,13.0
400,Height (cm),Weight (kg),Walking Speed (km/h),170.0,65,5.5,160.0,70,4.8
401,Height (cm),Weight (kg),Walking Speed (km/h),175.0,68,6.0,165.0,72,5.0
402,Height (cm),Weight (kg),Walking Speed (km/h),165.0,60,4.5,170.0,65,5.0
403,Height (cm),Weight (kg),Walking Speed (km/h),180.0,75,5.8,170.0,70,5.0
404,Height (cm),Weight (kg),Walking Speed (km/h),172.0,70,5.2,178.0,68,5.6
405,Height (cm),Weight (kg),Walking Speed (km/h),168.0,62,4.8,175.0,65,5.2
406,Height (cm),Weight (kg),Walking Speed (km/h),170.0,68,5.1,165.0,70,4.7
407,Height (cm),Weight (kg),Walking Speed (km/h),180.0,70,5.7,175.0,75,5.3
408,Height (cm),Weight (kg),Walking Speed (km/h),160.0,58,4.3,165.0,60,4.5
409,Height (cm),Weight (kg),Walking Speed (km/h),175.0,65,5.5,170.0,68,5.1
410,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2000.0,10,0.1,2500.0,8,0.125
411,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),1800.0,12,0.083,2200.0,9,0.111
412,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2400.0,8,0.125,2000.0,10,0.1
413,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),1600.0,15,0.067,1800.0,12,0.083
414,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2200.0,9,0.111,2400.0,7,0.143
415,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2000.0,10,0.1,1800.0,11,0.091
416,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2500.0,8,0.125,2300.0,9,0.111
417,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),1900.0,10,0.1,2100.0,9,0.111
418,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2000.0,12,0.083,2400.0,10,0.1
419,Engine Size (cc),Fuel Efficiency (km/l),Fuel Consumption (l/km),2300.0,9,0.111,2500.0,8,0.125
420,Study Time (hours),Distractions (number),Exam Score (points),5.0,2,80.0,4.0,3,70.0
421,Study Time (hours),Distractions (number),Exam Score (points),6.0,1,85.0,5.0,2,80.0
422,Study Time (hours),Distractions (number),Exam Score (points),4.0,3,70.0,5.0,2,75.0
423,Study Time (hours),Distractions (number),Exam Score (points),7.0,0,90.0,6.0,1,85.0
424,Study Time (hours),Distractions (number),Exam Score (points),5.0,2,75.0,6.0,1,80.0
425,Study Time (hours),Distractions (number),Exam Score (points),4.0,4,65.0,5.0,2,70.0
426,Study Time (hours),Distractions (number),Exam Score (points),6.0,1,82.0,5.0,2,78.0
427,Study Time (hours),Distractions (number),Exam Score (points),5.0,3,72.0,6.0,1,78.0
428,Study Time (hours),Distractions (number),Exam Score (points),7.0,1,88.0,6.0,2,82.0
429,Study Time (hours),Distractions (number),Exam Score (points),4.0,2,70.0,5.0,1,75.0
430,Age (years),Exercise (hours/week),Heart Rate (bpm),30.0,5,65.0,40.0,3,70.0
431,Age (years),Exercise (hours/week),Heart Rate (bpm),45.0,2,75.0,50.0,1,80.0
432,Age (years),Exercise (hours/week),Heart Rate (bpm),25.0,6,60.0,35.0,4,65.0
433,Age (years),Exercise (hours/week),Heart Rate (bpm),50.0,1,80.0,60.0,0,85.0
434,Age (years),Exercise (hours/week),Heart Rate (bpm),35.0,4,68.0,45.0,3,72.0
435,Age (years),Exercise (hours/week),Heart Rate (bpm),40.0,3,70.0,50.0,2,75.0
436,Age (years),Exercise (hours/week),Heart Rate (bpm),28.0,5,63.0,38.0,4,67.0
437,Age (years),Exercise (hours/week),Heart Rate (bpm),60.0,0,85.0,55.0,1,83.0
438,Age (years),Exercise (hours/week),Heart Rate (bpm),32.0,6,64.0,42.0,5,68.0
439,Age (years),Exercise (hours/week),Heart Rate (bpm),45.0,2,74.0,55.0,1,78.0
440,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,4000,24.0,7.0,3500,20.0
441,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.0,5000,25.0,6.5,4000,22.0
442,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),7.0,3000,18.0,6.5,3500,20.0
443,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,4500,26.0,7.0,4000,24.0
444,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),7.0,3500,20.0,6.0,5000,25.0
445,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.0,4000,22.0,6.5,3500,20.0
446,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,5000,27.0,7.0,4500,25.0
447,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),7.0,4000,24.0,6.5,4500,26.0
448,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.0,4500,24.0,6.5,4000,22.0
449,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,3500,20.0,7.0,3000,18.0
450,Number of Ingredients,Preparation Time (minutes),Difficulty Level,10.0,30,7.0,8.0,40,6.0
451,Number of Ingredients,Preparation Time (minutes),Difficulty Level,12.0,25,8.0,9.0,35,7.0
452,Number of Ingredients,Preparation Time (minutes),Difficulty Level,8.0,40,6.0,10.0,30,7.0
453,Number of Ingredients,Preparation Time (minutes),Difficulty Level,9.0,35,7.0,11.0,25,8.0
454,Number of Ingredients,Preparation Time (minutes),Difficulty Level,10.0,30,7.0,12.0,20,8.0
455,Number of Ingredients,Preparation Time (minutes),Difficulty Level,8.0,45,5.0,9.0,35,6.0
456,Number of Ingredients,Preparation Time (minutes),Difficulty Level,11.0,25,8.0,10.0,30,7.0
457,Number of Ingredients,Preparation Time (minutes),Difficulty Level,9.0,35,6.0,8.0,40,5.0
458,Number of Ingredients,Preparation Time (minutes),Difficulty Level,12.0,20,8.0,10.0,30,7.0
459,Number of Ingredients,Preparation Time (minutes),Difficulty Level,8.0,40,6.0,9.0,35,7.0
460,Temperature (°C),Humidity (%),Comfort Level,25.0,60,7.0,30.0,70,5.0
461,Temperature (°C),Humidity (%),Comfort Level,30.0,70,5.0,25.0,60,7.0
462,Temperature (°C),Humidity (%),Comfort Level,22.0,50,8.0,28.0,65,6.0
463,Temperature (°C),Humidity (%),Comfort Level,28.0,65,6.0,22.0,50,8.0
464,Temperature (°C),Humidity (%),Comfort Level,20.0,40,9.0,25.0,60,7.0
465,Temperature (°C),Humidity (%),Comfort Level,25.0,60,7.0,20.0,40,9.0
466,Temperature (°C),Humidity (%),Comfort Level,28.0,65,6.0,22.0,50,8.0
467,Temperature (°C),Humidity (%),Comfort Level,30.0,70,5.0,25.0,60,7.0
468,Temperature (°C),Humidity (%),Comfort Level,22.0,50,8.0,28.0,65,6.0
469,Temperature (°C),Humidity (%),Comfort Level,25.0,60,7.0,20.0,40,9.0
470,Price (€),Brand Popularity (1-10),Perceived Value (1-10),100.0,5,7.0,150.0,4,6.0
471,Price (€),Brand Popularity (1-10),Perceived Value (1-10),150.0,4,6.0,100.0,5,7.0
472,Price (€),Brand Popularity (1-10),Perceived Value (1-10),200.0,3,5.0,180.0,4,6.0
473,Price (€),Brand Popularity (1-10),Perceived Value (1-10),180.0,4,6.0,200.0,3,5.0
474,Price (€),Brand Popularity (1-10),Perceived Value (1-10),120.0,6,7.0,140.0,5,6.0
475,Price (€),Brand Popularity (1-10),Perceived Value (1-10),140.0,5,6.0,120.0,6,7.0
476,Price (€),Brand Popularity (1-10),Perceived Value (1-10),160.0,4,6.0,180.0,3,5.0
477,Price (€),Brand Popularity (1-10),Perceived Value (1-10),180.0,3,5.0,160.0,4,6.0
478,Price (€),Brand Popularity (1-10),Perceived Value (1-10),130.0,5,6.0,120.0,6,7.0
479,Price (€),Brand Popularity (1-10),Perceived Value (1-10),150.0,4,6.0,130.0,5,6.0
480,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),8.0,100,7.0,6.0,120,6.0
481,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),6.0,120,6.0,8.0,100,7.0
482,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),10.0,90,7.0,7.0,110,6.0
483,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),7.0,110,6.0,10.0,90,7.0
484,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),9.0,80,6.0,8.0,95,6.5
485,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),8.0,95,6.5,9.0,80,6.0
486,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),6.0,125,5.5,7.0,110,6.0
487,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),7.0,110,6.0,6.0,125,5.5
488,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),10.0,90,7.0,9.0,80,6.0
489,Coffee Strength (scale 1-10),Caffeine Content (mg),Energy Boost (scale 1-10),8.0,100,7.0,6.0,120,6.0
490,Distance (km),Walking Speed (km/h),Time to Walk (minutes),5.0,5,60.0,4.0,6,40.0
491,Distance (km),Walking Speed (km/h),Time to Walk (minutes),4.0,6,40.0,5.0,5,60.0
492,Distance (km),Walking Speed (km/h),Time to Walk (minutes),6.0,4,90.0,5.0,5,60.0
493,Distance (km),Walking Speed (km/h),Time to Walk (minutes),5.0,5,60.0,6.0,4,90.0
494,Distance (km),Walking Speed (km/h),Time to Walk (minutes),3.0,7,25.7,4.0,6,40.0
495,Distance (km),Walking Speed (km/h),Time to Walk (minutes),4.0,6,40.0,3.0,7,25.7
496,Distance (km),Walking Speed (km/h),Time to Walk (minutes),5.0,5,60.0,4.0,6,40.0
497,Distance (km),Walking Speed (km/h),Time to Walk (minutes),6.0,4,90.0,5.0,5,60.0
498,Distance (km),Walking Speed (km/h),Time to Walk (minutes),4.0,6,40.0,5.0,5,60.0
499,Distance (km),Walking Speed (km/h),Time to Walk (minutes),3.0,7,25.7,4.0,6,40.0
500,Weight (kg),Height (cm),BMI,70.0,170.0,24.9,80.0,180.0,24.7
501,Weight (kg),Height (cm),BMI,65.0,160.0,26.0,70.0,170.0,24.9
502,Weight (kg),Height (cm),BMI,85.0,175.0,28.0,75.0,170.0,25.9
503,Weight (kg),Height (cm),BMI,60.0,165.0,22.0,55.0,160.0,21.9
504,Weight (kg),Height (cm),BMI,90.0,180.0,27.8,85.0,175.0,28.0
505,Weight (kg),Height (cm),BMI,75.0,165.0,27.5,70.0,160.0,27.3
506,Weight (kg),Height (cm),BMI,68.0,172.0,22.8,65.0,170.0,22.6
507,Weight (kg),Height (cm),BMI,82.0,178.0,26.2,80.0,175.0,26.1
508,Weight (kg),Height (cm),BMI,63.0,163.0,23.8,60.0,160.0,23.4
509,Weight (kg),Height (cm),BMI,72.0,172.0,24.3,70.0,170.0,24.9
510,Age (years),Driving Experience (years),Reaction Time (ms),20.0,2.0,300.0,30.0,10.0,250.0
511,Age (years),Driving Experience (years),Reaction Time (ms),25.0,5.0,280.0,40.0,20.0,240.0
512,Age (years),Driving Experience (years),Reaction Time (ms),18.0,1.0,320.0,22.0,3.0,300.0
513,Age (years),Driving Experience (years),Reaction Time (ms),35.0,15.0,240.0,50.0,30.0,220.0
514,Age (years),Driving Experience (years),Reaction Time (ms),30.0,10.0,260.0,28.0,8.0,270.0
515,Age (years),Driving Experience (years),Reaction Time (ms),45.0,25.0,230.0,40.0,20.0,240.0
516,Age (years),Driving Experience (years),Reaction Time (ms),22.0,4.0,310.0,20.0,2.0,320.0
517,Age (years),Driving Experience (years),Reaction Time (ms),50.0,30.0,220.0,45.0,25.0,230.0
518,Age (years),Driving Experience (years),Reaction Time (ms),19.0,1.0,330.0,21.0,2.0,320.0
519,Age (years),Driving Experience (years),Reaction Time (ms),38.0,18.0,245.0,35.0,15.0,240.0
520,Distance (km),Time (hours),Speed (km/h),100.0,2.0,50.0,120.0,3.0,40.0
521,Distance (km),Time (hours),Speed (km/h),80.0,1.0,80.0,100.0,2.0,50.0
522,Distance (km),Time (hours),Speed (km/h),60.0,1.5,40.0,100.0,2.0,50.0
523,Distance (km),Time (hours),Speed (km/h),150.0,3.0,50.0,120.0,2.0,60.0
524,Distance (km),Time (hours),Speed (km/h),90.0,1.8,50.0,100.0,2.0,50.0
525,Distance (km),Time (hours),Speed (km/h),120.0,3.0,40.0,100.0,2.0,50.0
526,Distance (km),Time (hours),Speed (km/h),70.0,1.4,50.0,100.0,2.0,50.0
527,Distance (km),Time (hours),Speed (km/h),100.0,2.0,50.0,110.0,2.2,50.0
528,Distance (km),Time (hours),Speed (km/h),80.0,1.6,50.0,100.0,2.0,50.0
529,Distance (km),Time (hours),Speed (km/h),140.0,3.5,40.0,100.0,2.0,50.0
530,Time Spent Studying (hours),Number of Breaks,Exam Score,5.0,2.0,80.0,4.0,1.0,85.0
531,Time Spent Studying (hours),Number of Breaks,Exam Score,6.0,3.0,70.0,7.0,2.0,80.0
532,Time Spent Studying (hours),Number of Breaks,Exam Score,4.0,1.0,85.0,5.0,2.0,80.0
533,Time Spent Studying (hours),Number of Breaks,Exam Score,3.0,2.0,75.0,4.0,1.0,85.0
534,Time Spent Studying (hours),Number of Breaks,Exam Score,7.0,2.0,85.0,6.0,3.0,75.0
535,Time Spent Studying (hours),Number of Breaks,Exam Score,5.0,1.0,90.0,4.0,2.0,80.0
536,Time Spent Studying (hours),Number of Breaks,Exam Score,6.0,2.0,85.0,5.0,1.0,90.0
537,Time Spent Studying (hours),Number of Breaks,Exam Score,4.0,3.0,70.0,5.0,2.0,80.0
538,Time Spent Studying (hours),Number of Breaks,Exam Score,7.0,1.0,90.0,6.0,2.0,85.0
539,Time Spent Studying (hours),Number of Breaks,Exam Score,3.0,1.0,80.0,4.0,2.0,75.0
540,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),10.0,1.0,30.0,20.0,2.0,50.0
541,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),15.0,2.0,40.0,25.0,3.0,60.0
542,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),5.0,0.5,15.0,10.0,1.0,30.0
543,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),20.0,3.0,60.0,15.0,2.0,40.0
544,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),12.0,1.5,35.0,18.0,2.5,50.0
545,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),8.0,1.0,25.0,12.0,1.5,35.0
546,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),25.0,4.0,70.0,20.0,3.0,60.0
547,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),10.0,2.0,35.0,15.0,3.0,50.0
548,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),5.0,1.0,20.0,10.0,2.0,35.0
549,Amount of Rain (mm),Duration of Rain (hours),Soil Moisture (%),18.0,2.0,45.0,22.0,3.0,60.0
550,Exercise Time (minutes),Intensity (1-10),Calories Burned,30.0,5.0,150.0,40.0,6.0,180.0
551,Exercise Time (minutes),Intensity (1-10),Calories Burned,20.0,4.0,100.0,30.0,5.0,150.0
552,Exercise Time (minutes),Intensity (1-10),Calories Burned,45.0,7.0,210.0,30.0,6.0,180.0
553,Exercise Time (minutes),Intensity (1-10),Calories Burned,60.0,8.0,240.0,45.0,7.0,210.0
554,Exercise Time (minutes),Intensity (1-10),Calories Burned,30.0,6.0,180.0,20.0,5.0,120.0
555,Exercise Time (minutes),Intensity (1-10),Calories Burned,40.0,6.0,180.0,30.0,5.0,150.0
556,Exercise Time (minutes),Intensity (1-10),Calories Burned,25.0,5.0,125.0,35.0,6.0,175.0
557,Exercise Time (minutes),Intensity (1-10),Calories Burned,50.0,7.0,200.0,40.0,6.0,180.0
558,Exercise Time (minutes),Intensity (1-10),Calories Burned,30.0,4.0,120.0,40.0,5.0,160.0
559,Exercise Time (minutes),Intensity (1-10),Calories Burned,60.0,6.0,180.0,50.0,5.0,150.0
560,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),5.0,10.0,20.0,10.0,20.0,15.0
561,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),8.0,15.0,18.0,12.0,25.0,10.0
562,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),3.0,5.0,15.0,6.0,10.0,10.0
563,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),10.0,20.0,10.0,8.0,15.0,12.0
564,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),7.0,12.0,16.0,9.0,18.0,12.0
565,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),4.0,8.0,14.0,6.0,10.0,12.0
566,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),6.0,10.0,13.0,10.0,20.0,10.0
567,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),9.0,18.0,12.0,12.0,25.0,10.0
568,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),5.0,10.0,15.0,7.0,14.0,13.0
569,Number of Ingredients,Prep Time (minutes),Cooking Time (minutes),12.0,25.0,10.0,10.0,20.0,12.0
570,Number of Players,Game Time (minutes),Score,5.0,30.0,100.0,6.0,40.0,90.0
571,Number of Players,Game Time (minutes),Score,4.0,25.0,85.0,5.0,30.0,100.0
572,Number of Players,Game Time (minutes),Score,6.0,40.0,90.0,7.0,50.0,80.0
573,Number of Players,Game Time (minutes),Score,3.0,20.0,70.0,4.0,25.0,85.0
574,Number of Players,Game Time (minutes),Score,5.0,30.0,100.0,4.0,25.0,85.0
575,Number of Players,Game Time (minutes),Score,7.0,50.0,80.0,6.0,40.0,90.0
576,Number of Players,Game Time (minutes),Score,4.0,25.0,85.0,5.0,30.0,100.0
