,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
261,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),4.0,8.0,18.0,5.0,12.0,22.0
262,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),6.0,12.0,24.0,7.0,16.0,28.0
263,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),3.0,6.0,15.0,4.0,10.0,19.0
264,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),5.0,10.0,20.0,6.0,14.0,24.0
265,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),7.0,14.0,28.0,6.0,12.0,26.0
266,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),4.0,9.0,17.0,5.0,13.0,21.0
267,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),6.0,11.0,22.0,7.0,15.0,26.0
268,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),5.0,12.0,22.0,6.0,16.0,26.0
269,Number of Ingredients,Prep Time (minutes),Cook Time (minutes),4.0,10.0,18.0,5.0,14.0,22.0
270,Number of Exercises,Exercise Duration (minutes),Workout Intensity,10.0,30.0,6.0,12.0,25.0,6.0
271,Number of Exercises,Exercise Duration (minutes),Workout Intensity,8.0,20.0,5.0,10.0,25.0,6.0
272,Number of Exercises,Exercise Duration (minutes),Workout Intensity,12.0,35.0,7.0,14.0,30.0,7.0
273,Number of Exercises,Exercise Duration (minutes),Workout Intensity,6.0,15.0,4.0,8.0,20.0,5.0
274,Number of Exercises,Exercise Duration (minutes),Workout Intensity,10.0,30.0,6.0,11.0,28.0,6.0
275,Number of Exercises,Exercise Duration (minutes),Workout Intensity,14.0,30.0,7.0,12.0,25.0,6.0
276,Number of Exercises,Exercise Duration (minutes),Workout Intensity,9.0,22.0,5.0,11.0,27.0,6.0
277,Number of Exercises,Exercise Duration (minutes),Workout Intensity,11.0,28.0,6.0,13.0,32.0,7.0
278,Number of Exercises,Exercise Duration (minutes),Workout Intensity,10.0,25.0,5.0,12.0,30.0,6.0
279,Number of Exercises,Exercise Duration (minutes),Workout Intensity,8.0,20.0,5.0,10.0,25.0,6.0
280,Number of Players,Game Duration (minutes),Fun Level,4.0,60.0,8.0,6.0,50.0,8.0
281,Number of Players,Game Duration (minutes),Fun Level,3.0,50.0,7.0,5.0,45.0,7.0
282,Number of Players,Game Duration (minutes),Fun Level,6.0,70.0,9.0,8.0,60.0,9.0
283,Number of Players,Game Duration (minutes),Fun Level,2.0,40.0,6.0,4.0,50.0,7.0
284,Number of Players,Game Duration (minutes),Fun Level,5.0,60.0,8.0,7.0,55.0,8.0
285,Number of Players,Game Duration (minutes),Fun Level,7.0,65.0,9.0,5.0,55.0,8.0
286,Number of Players,Game Duration (minutes),Fun Level,4.0,55.0,7.0,6.0,50.0,7.0
287,Number of Players,Game Duration (minutes),Fun Level,6.0,65.0,8.0,8.0,60.0,8.0
288,Number of Players,Game Duration (minutes),Fun Level,5.0,55.0,7.0,7.0,50.0,7.0
289,Number of Players,Game Duration (minutes),Fun Level,3.0,45.0,6.0,5.0,50.0,7.0
290,Number of Ingredients,Cooking Time (minutes),Taste Rating,5.0,30.0,7.0,6.0,25.0,7.0
291,Number of Ingredients,Cooking Time (minutes),Taste Rating,4.0,20.0,6.0,5.0,25.0,6.0
292,Number of Ingredients,Cooking Time (minutes),Taste Rating,6.0,35.0,8.0,7.0,30.0,8.0
293,Number of Ingredients,Cooking Time (minutes),Taste Rating,3.0,15.0,5.0,4.0,20.0,5.0
294,Number of Ingredients,Cooking Time (minutes),Taste Rating,5.0,30.0,7.0,6.0,28.0,7.0
295,Number of Ingredients,Cooking Time (minutes),Taste Rating,7.0,32.0,8.0,6.0,27.0,7.0
296,Number of Ingredients,Cooking Time (minutes),Taste Rating,4.0,22.0,6.0,5.0,27.0,6.0
297,Number of Ingredients,Cooking Time (minutes),Taste Rating,6.0,30.0,7.0,8.0,25.0,7.0
298,Number of Ingredients,Cooking Time (minutes),Taste Rating,5.0,28.0,6.0,7.0,23.0,6.0
299,Number of Ingredients,Cooking Time (minutes),Taste Rating,4.0,20.0,5.0,6.0,25.0,6.0
300,Engine Power (hp),Weight (kg),Speed (km/h),150.0,1200.0,120.0,200.0,1400.0,140.0
301,Engine Power (hp),Weight (kg),Speed (km/h),220.0,1300.0,135.0,250.0,1500.0,150.0
302,Engine Power (hp),Weight (kg),Speed (km/h),180.0,1100.0,115.0,210.0,1300.0,125.0
303,Engine Power (hp),Weight (kg),Speed (km/h),160.0,1250.0,110.0,190.0,1450.0,120.0
304,Engine Power (hp),Weight (kg),Speed (km/h),200.0,1000.0,130.0,230.0,1200.0,140.0
305,Engine Power (hp),Weight (kg),Speed (km/h),170.0,1300.0,115.0,220.0,1400.0,130.0
306,Engine Power (hp),Weight (kg),Speed (km/h),240.0,1500.0,150.0,260.0,1600.0,160.0
307,Engine Power (hp),Weight (kg),Speed (km/h),190.0,1150.0,120.0,210.0,1350.0,130.0
308,Engine Power (hp),Weight (kg),Speed (km/h),230.0,1400.0,145.0,250.0,1500.0,155.0
309,Engine Power (hp),Weight (kg),Speed (km/h),200.0,1200.0,125.0,240.0,1400.0,140.0
310,Study Time (hours),Difficulty Level (1-10),Exam Score (points),5.0,4.0,70.0,7.0,5.0,75.0
311,Study Time (hours),Difficulty Level (1-10),Exam Score (points),8.0,3.0,80.0,10.0,4.0,85.0
312,Study Time (hours),Difficulty Level (1-10),Exam Score (points),6.0,5.0,72.0,9.0,6.0,80.0
313,Study Time (hours),Difficulty Level (1-10),Exam Score (points),4.0,2.0,65.0,6.0,3.0,70.0
314,Study Time (hours),Difficulty Level (1-10),Exam Score (points),10.0,4.0,85.0,12.0,5.0,90.0
315,Study Time (hours),Difficulty Level (1-10),Exam Score (points),7.0,6.0,75.0,9.0,7.0,80.0
316,Study Time (hours),Difficulty Level (1-10),Exam Score (points),9.0,2.0,82.0,11.0,3.0,87.0
317,Study Time (hours),Difficulty Level (1-10),Exam Score (points),5.0,3.0,68.0,7.0,4.0,73.0
318,Study Time (hours),Difficulty Level (1-10),Exam Score (points),6.0,4.0,71.0,8.0,5.0,76.0
319,Study Time (hours),Difficulty Level (1-10),Exam Score (points),11.0,5.0,88.0,13.0,6.0,92.0
320,Number of Rooms,Distance to City (km),House Price (k$),3.0,10.0,250.0,4.0,12.0,270.0
321,Number of Rooms,Distance to City (km),House Price (k$),4.0,8.0,300.0,5.0,10.0,320.0
322,Number of Rooms,Distance to City (km),House Price (k$),2.0,15.0,200.0,3.0,17.0,220.0
323,Number of Rooms,Distance to City (km),House Price (k$),5.0,5.0,350.0,6.0,7.0,370.0
324,Number of Rooms,Distance to City (km),House Price (k$),3.0,20.0,230.0,4.0,22.0,250.0
325,Number of Rooms,Distance to City (km),House Price (k$),4.0,10.0,280.0,5.0,12.0,300.0
326,Number of Rooms,Distance to City (km),House Price (k$),6.0,6.0,400.0,7.0,8.0,420.0
327,Number of Rooms,Distance to City (km),House Price (k$),2.0,12.0,210.0,3.0,14.0,230.0
328,Number of Rooms,Distance to City (km),House Price (k$),5.0,7.0,330.0,6.0,9.0,350.0
329,Number of Rooms,Distance to City (km),House Price (k$),4.0,14.0,260.0,5.0,16.0,280.0
330,Number of Followers,Post Quality (1-10),Engagement Rate (%),1000.0,7.0,5.0,1200.0,6.0,6.0
331,Number of Followers,Post Quality (1-10),Engagement Rate (%),800.0,8.0,4.5,1000.0,7.0,5.0
332,Number of Followers,Post Quality (1-10),Engagement Rate (%),1500.0,5.0,6.0,1700.0,4.0,7.0
333,Number of Followers,Post Quality (1-10),Engagement Rate (%),900.0,9.0,5.0,1100.0,8.0,6.0
334,Number of Followers,Post Quality (1-10),Engagement Rate (%),1100.0,6.0,5.5,1300.0,5.0,6.0
335,Number of Followers,Post Quality (1-10),Engagement Rate (%),1300.0,7.0,6.0,1500.0,6.0,7.0
336,Number of Followers,Post Quality (1-10),Engagement Rate (%),1000.0,10.0,5.5,1200.0,9.0,6.5
337,Number of Followers,Post Quality (1-10),Engagement Rate (%),1200.0,8.0,6.0,1400.0,7.0,7.0
338,Number of Followers,Post Quality (1-10),Engagement Rate (%),900.0,6.0,4.5,1100.0,5.0,5.5
339,Number of Followers,Post Quality (1-10),Engagement Rate (%),1400.0,5.0,7.0,1600.0,4.0,8.0
340,Number of Reviews,Restaurant Rating (1-5),Popularity Index,100.0,4.0,70.0,120.0,3.5,75.0
341,Number of Reviews,Restaurant Rating (1-5),Popularity Index,80.0,4.5,65.0,100.0,4.0,70.0
342,Number of Reviews,Restaurant Rating (1-5),Popularity Index,150.0,3.0,80.0,170.0,2.5,85.0
343,Number of Reviews,Restaurant Rating (1-5),Popularity Index,120.0,4.2,75.0,140.0,3.8,80.0
344,Number of Reviews,Restaurant Rating (1-5),Popularity Index,90.0,4.8,70.0,110.0,4.3,75.0
345,Number of Reviews,Restaurant Rating (1-5),Popularity Index,130.0,3.7,78.0,150.0,3.2,82.0
346,Number of Reviews,Restaurant Rating (1-5),Popularity Index,110.0,4.6,73.0,130.0,4.1,78.0
347,Number of Reviews,Restaurant Rating (1-5),Popularity Index,140.0,3.4,81.0,160.0,3.0,85.0
348,Number of Reviews,Restaurant Rating (1-5),Popularity Index,100.0,4.1,70.0,120.0,3.6,75.0
349,Number of Reviews,Restaurant Rating (1-5),Popularity Index,160.0,3.9,83.0,180.0,3.4,87.0
350,Number of Guests,Duration (hours),Event Cost (k$),20.0,3.0,15.0,25.0,4.0,18.0
351,Number of Guests,Duration (hours),Event Cost (k$),30.0,2.0,20.0,35.0,3.0,23.0
352,Number of Guests,Duration (hours),Event Cost (k$),25.0,4.0,18.0,30.0,5.0,21.0
353,Number of Guests,Duration (hours),Event Cost (k$),15.0,2.0,10.0,20.0,3.0,13.0
354,Number of Guests,Duration (hours),Event Cost (k$),40.0,5.0,28.0,45.0,6.0,31.0
355,Number of Guests,Duration (hours),Event Cost (k$),35.0,3.0,23.0,40.0,4.0,26.0
356,Number of Guests,Duration (hours),Event Cost (k$),20.0,5.0,16.0,25.0,6.0,19.0
357,Number of Guests,Duration (hours),Event Cost (k$),10.0,1.0,8.0,15.0,2.0,11.0
358,Number of Guests,Duration (hours),Event Cost (k$),30.0,4.0,22.0,35.0,5.0,25.0
359,Number of Guests,Duration (hours),Event Cost (k$),25.0,2.0,17.0,30.0,3.0,20.0
360,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),4.0,15.0,70.0,6.0,12.0,75.0
361,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),6.0,10.0,75.0,8.0,8.0,80.0
362,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),4.0,12.0,68.0,6.0,10.0,72.0
363,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),8.0,9.0,80.0,10.0,7.0,85.0
364,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),6.0,11.0,73.0,8.0,9.0,77.0
365,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),4.0,14.0,66.0,6.0,12.0,70.0
366,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),10.0,6.0,85.0,12.0,5.0,90.0
367,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),5.0,13.0,69.0,7.0,11.0,73.0
368,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),7.0,10.0,74.0,9.0,8.0,78.0
369,Number of Cylinders,Fuel Efficiency (km/l),Engine Noise (dB),8.0,11.0,76.0,10.0,9.0,80.0
370,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),6.0,10.0,500.0,7.0,9.0,550.0
371,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),5.0,12.0,450.0,6.0,11.0,500.0
372,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),7.0,8.0,550.0,8.0,7.0,600.0
373,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),6.0,11.0,500.0,7.0,10.0,550.0
374,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),8.0,9.0,600.0,9.0,8.0,650.0
375,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),5.0,10.0,450.0,6.0,9.0,500.0
376,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),7.0,10.0,550.0,8.0,9.0,600.0
377,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),6.0,9.0,500.0,7.0,8.0,550.0
378,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),8.0,10.0,600.0,9.0,9.0,650.0
379,Screen Size (inches),Battery Life (hours),Smartphone Price (k$),5.0,11.0,475.0,6.0,10.0,525.0
380,Age (years),Mileage (km),Car Price (k$),2.0,10000.0,20000.0,3.0,15000.0,18000.0
381,Age (years),Mileage (km),Car Price (k$),5.0,20000.0,15000.0,7.0,30000.0,13000.0
382,Age (years),Mileage (km),Car Price (k$),3.0,12000.0,18000.0,4.0,16000.0,16000.0
383,Age (years),Mileage (km),Car Price (k$),1.0,5000.0,22000.0,2.0,10000.0,20000.0
384,Age (years),Mileage (km),Car Price (k$),6.0,25000.0,14000.0,8.0,35000.0,12000.0
385,Age (years),Mileage (km),Car Price (k$),4.0,18000.0,17000.0,5.0,22000.0,15000.0
386,Age (years),Mileage (km),Car Price (k$),2.0,8000.0,21000.0,3.0,12000.0,19000.0
387,Age (years),Mileage (km),Car Price (k$),7.0,30000.0,13000.0,9.0,40000.0,11000.0
388,Age (years),Mileage (km),Car Price (k$),3.0,14000.0,18500.0,4.0,18000.0,16500.0
389,Age (years),Mileage (km),Car Price (k$),5.0,22000.0,15500.0,6.0,26000.0,13500.0
390,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,5.0,30.0,70.0,7.0,40.0,65.0
391,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,4.0,25.0,75.0,6.0,35.0,70.0
392,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,6.0,45.0,60.0,8.0,55.0,55.0
393,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,3.0,20.0,80.0,5.0,30.0,75.0
394,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,7.0,50.0,55.0,9.0,60.0,50.0
395,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,5.0,35.0,72.0,7.0,45.0,67.0
396,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,4.0,28.0,77.0,6.0,38.0,72.0
397,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,6.0,40.0,65.0,8.0,50.0,60.0
398,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,3.0,22.0,82.0,5.0,32.0,77.0
399,Number of Ingredients,Cooking Time (minutes),Recipe Popularity,8.0,55.0,53.0,10.0,65.0,48.0
400,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),120.0,110.0,7.0,100.0,130.0,6.0
401,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),140.0,100.0,8.0,110.0,120.0,6.0
402,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),130.0,120.0,7.5,120.0,130.0,6.8
403,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),110.0,140.0,7.2,100.0,150.0,6.5
404,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),100.0,160.0,6.9,110.0,150.0,7.0
405,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),130.0,110.0,7.3,120.0,120.0,6.7
406,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),140.0,120.0,8.0,110.0,140.0,7.0
407,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),120.0,130.0,7.1,130.0,110.0,7.2
408,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),110.0,120.0,6.8,100.0,130.0,6.4
409,Speed (km/h),Engine Power (kW),Fuel Consumption (L/100km),100.0,140.0,6.7,120.0,110.0,7.1
410,Height (cm),Arm Span (cm),Jump Height (cm),180.0,185.0,70.0,170.0,175.0,65.0
411,Height (cm),Arm Span (cm),Jump Height (cm),190.0,180.0,75.0,175.0,185.0,70.0
412,Height (cm),Arm Span (cm),Jump Height (cm),175.0,180.0,68.0,180.0,175.0,70.0
413,Height (cm),Arm Span (cm),Jump Height (cm),185.0,190.0,77.0,170.0,170.0,63.0
414,Height (cm),Arm Span (cm),Jump Height (cm),170.0,175.0,66.0,175.0,170.0,68.0
415,Height (cm),Arm Span (cm),Jump Height (cm),180.0,180.0,72.0,170.0,185.0,67.0
416,Height (cm),Arm Span (cm),Jump Height (cm),175.0,185.0,71.0,185.0,175.0,73.0
417,Height (cm),Arm Span (cm),Jump Height (cm),190.0,180.0,76.0,180.0,190.0,74.0
418,Height (cm),Arm Span (cm),Jump Height (cm),185.0,175.0,73.0,170.0,180.0,66.0
419,Height (cm),Arm Span (cm),Jump Height (cm),170.0,180.0,67.0,175.0,175.0,68.0
420,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),30.0,30.0,15.0,40.0,25.0,12.0
421,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),45.0,20.0,10.0,35.0,30.0,13.0
422,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),25.0,40.0,17.0,35.0,25.0,14.0
423,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),50.0,15.0,9.0,40.0,25.0,12.0
424,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),35.0,35.0,16.0,25.0,40.0,18.0
425,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),40.0,20.0,11.0,30.0,30.0,14.0
426,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),30.0,45.0,19.0,45.0,15.0,10.0
427,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),50.0,25.0,12.0,35.0,35.0,16.0
428,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),40.0,30.0,14.0,25.0,45.0,17.0
429,Age (years),Exercise Time (min/day),Cardio Endurance (minutes),35.0,25.0,13.0,30.0,35.0,15.0
430,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),300.0,7.0,8.0,250.0,9.0,8.5
431,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),400.0,6.0,7.5,350.0,8.0,8.0
432,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),250.0,8.0,8.2,300.0,7.0,8.1
433,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),350.0,5.0,7.0,300.0,7.0,7.5
434,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),200.0,9.0,8.6,250.0,8.0,8.3
435,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),400.0,7.0,7.8,350.0,6.0,7.4
436,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),300.0,9.0,8.7,250.0,8.0,8.4
437,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),250.0,10.0,9.0,300.0,7.0,8.5
438,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),350.0,8.0,8.2,300.0,9.0,8.6
439,Book Length (pages),Author Reputation (1-10),Book Rating (1-10),400.0,6.0,7.6,350.0,7.0,7.9
440,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),100.0,8.0,9.0,120.0,7.0,8.5
441,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),150.0,9.0,9.2,130.0,8.0,9.0
442,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),120.0,7.0,8.6,140.0,6.0,8.0
443,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),130.0,8.0,9.0,110.0,9.0,9.2
444,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),140.0,6.0,8.2,120.0,7.0,8.5
445,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),110.0,9.0,9.3,130.0,8.0,9.0
446,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),100.0,7.0,8.5,120.0,6.0,8.0
447,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),130.0,8.0,9.0,110.0,9.0,9.1
448,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),120.0,9.0,9.3,140.0,7.0,8.7
449,Price ($),Quality Rating (1-10),Customer Satisfaction (1-10),110.0,8.0,8.9,130.0,7.0,8.5
450,Experience (years),Education Level (1-10),Job Performance (1-10),5.0,7.0,8.0,3.0,9.0,8.2
451,Experience (years),Education Level (1-10),Job Performance (1-10),7.0,6.0,8.1,5.0,8.0,8.4
452,Experience (years),Education Level (1-10),Job Performance (1-10),4.0,9.0,8.5,6.0,7.0,8.3
453,Experience (years),Education Level (1-10),Job Performance (1-10),3.0,8.0,8.2,5.0,7.0,8.1
454,Experience (years),Education Level (1-10),Job Performance (1-10),6.0,5.0,7.8,4.0,9.0,8.6
455,Experience (years),Education Level (1-10),Job Performance (1-10),5.0,8.0,8.4,7.0,6.0,8.2
456,Experience (years),Education Level (1-10),Job Performance (1-10),4.0,7.0,8.1,6.0,8.0,8.5
457,Experience (years),Education Level (1-10),Job Performance (1-10),7.0,9.0,8.7,5.0,8.0,8.4
458,Experience (years),Education Level (1-10),Job Performance (1-10),3.0,10.0,8.6,5.0,7.0,8.2
459,Experience (years),Education Level (1-10),Job Performance (1-10),6.0,8.0,8.5,4.0,9.0,8.7
460,Room Size (sq ft),Number of Windows,Lighting Level (1-10),200.0,3.0,7.0,180.0,4.0,7.5
461,Room Size (sq ft),Number of Windows,Lighting Level (1-10),220.0,2.0,6.5,200.0,3.0,7.0
462,Room Size (sq ft),Number of Windows,Lighting Level (1-10),190.0,4.0,7.6,210.0,3.0,7.2
463,Room Size (sq ft),Number of Windows,Lighting Level (1-10),210.0,3.0,7.1,190.0,4.0,7.4
464,Room Size (sq ft),Number of Windows,Lighting Level (1-10),180.0,5.0,7.8,200.0,2.0,6.8
465,Room Size (sq ft),Number of Windows,Lighting Level (1-10),200.0,4.0,7.6,220.0,2.0,7.0
466,Room Size (sq ft),Number of Windows,Lighting Level (1-10),190.0,3.0,7.0,210.0,4.0,7.5
467,Room Size (sq ft),Number of Windows,Lighting Level (1-10),220.0,4.0,7.7,200.0,3.0,7.4
468,Room Size (sq ft),Number of Windows,Lighting Level (1-10),180.0,3.0,7.0,200.0,4.0,7.5
469,Room Size (sq ft),Number of Windows,Lighting Level (1-10),210.0,2.0,6.9,190.0,5.0,7.8
470,Price ($),Brand Reputation (1-10),Product Quality (1-10),100.0,8.0,8.5,120.0,7.0,8.3
471,Price ($),Brand Reputation (1-10),Product Quality (1-10),150.0,9.0,9.0,130.0,8.0,8.8
472,Price ($),Brand Reputation (1-10),Product Quality (1-10),120.0,7.0,8.2,140.0,6.0,8.0
473,Price ($),Brand Reputation (1-10),Product Quality (1-10),130.0,8.0,8.6,110.0,9.0,8.9
474,Price ($),Brand Reputation (1-10),Product Quality (1-10),140.0,6.0,8.1,120.0,7.0,8.3
475,Price ($),Brand Reputation (1-10),Product Quality (1-10),110.0,9.0,8.8,130.0,8.0,8.6
476,Price ($),Brand Reputation (1-10),Product Quality (1-10),100.0,7.0,8.3,120.0,6.0,8.0
477,Price ($),Brand Reputation (1-10),Product Quality (1-10),130.0,8.0,8.7,110.0,9.0,8.9
478,Price ($),Brand Reputation (1-10),Product Quality (1-10),120.0,9.0,8.9,140.0,7.0,8.5
479,Price ($),Brand Reputation (1-10),Product Quality (1-10),110.0,8.0,8.6,130.0,7.0,8.3
480,Study Time (hours),Difficulty (1-10),Exam Score (1-100),3.0,5.0,70.0,4.0,4.0,75.0
481,Study Time (hours),Difficulty (1-10),Exam Score (1-100),5.0,6.0,72.0,4.0,5.0,74.0
482,Study Time (hours),Difficulty (1-10),Exam Score (1-100),4.0,4.0,76.0,5.0,3.0,80.0
483,Study Time (hours),Difficulty (1-10),Exam Score (1-100),3.0,6.0,68.0,4.0,5.0,72.0
484,Study Time (hours),Difficulty (1-10),Exam Score (1-100),5.0,5.0,74.0,3.0,6.0,69.0
485,Study Time (hours),Difficulty (1-10),Exam Score (1-100),4.0,3.0,80.0,5.0,4.0,77.0
486,Study Time (hours),Difficulty (1-10),Exam Score (1-100),3.0,4.0,73.0,4.0,5.0,74.0
487,Study Time (hours),Difficulty (1-10),Exam Score (1-100),5.0,4.0,76.0,4.0,6.0,72.0
488,Study Time (hours),Difficulty (1-10),Exam Score (1-100),4.0,5.0,73.0,5.0,3.0,78.0
489,Study Time (hours),Difficulty (1-10),Exam Score (1-100),3.0,3.0,80.0,4.0,4.0,77.0
490,Distance (km),Speed (km/h),Travel Time (min),10.0,50.0,12.0,15.0,40.0,22.5
491,Distance (km),Speed (km/h),Travel Time (min),15.0,60.0,15.0,10.0,50.0,12.0
492,Distance (km),Speed (km/h),Travel Time (min),20.0,40.0,30.0,25.0,50.0,30.0
493,Distance (km),Speed (km/h),Travel Time (min),10.0,40.0,15.0,15.0,50.0,18.0
494,Distance (km),Speed (km/h),Travel Time (min),15.0,50.0,18.0,10.0,60.0,10.0
495,Distance (km),Speed (km/h),Travel Time (min),20.0,50.0,24.0,25.0,40.0,37.5
496,Distance (km),Speed (km/h),Travel Time (min),10.0,60.0,10.0,15.0,40.0,22.5
497,Distance (km),Speed (km/h),Travel Time (min),15.0,40.0,22.5,10.0,50.0,12.0
498,Distance (km),Speed (km/h),Travel Time (min),20.0,50.0,24.0,25.0,50.0,30.0
499,Distance (km),Speed (km/h),Travel Time (min),10.0,50.0,12.0,15.0,60.0,15.0
500,Weight (kg),Length (cm),Cost (USD),50.0,100.0,150.0,70.0,90.0,200.0
501,Weight (kg),Length (cm),Cost (USD),60.0,80.0,140.0,40.0,110.0,160.0
502,Weight (kg),Length (cm),Cost (USD),80.0,120.0,240.0,100.0,100.0,250.0
503,Weight (kg),Length (cm),Cost (USD),70.0,130.0,220.0,90.0,110.0,230.0
504,Weight (kg),Length (cm),Cost (USD),40.0,100.0,130.0,60.0,90.0,150.0
505,Weight (kg),Length (cm),Cost (USD),65.0,110.0,190.0,55.0,120.0,200.0
506,Weight (kg),Length (cm),Cost (USD),75.0,105.0,210.0,85.0,95.0,220.0
507,Weight (kg),Length (cm),Cost (USD),55.0,90.0,140.0,65.0,100.0,160.0
508,Weight (kg),Length (cm),Cost (USD),80.0,110.0,230.0,90.0,100.0,240.0
509,Weight (kg),Length (cm),Cost (USD),70.0,120.0,200.0,60.0,130.0,210.0
510,Fuel Efficiency (km/l),Engine Power (hp),Speed (km/h),15.0,100.0,110.0,20.0,80.0,120.0
511,Fuel Efficiency (km/l),Engine Power (hp),Speed (km/h),18.0,90.0,115.0,16.0,110.0,125.0
